"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4636","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Thu Feb 06 02:45:51 GMT 2025","passed","Thu Feb 06 02:45:55 GMT 2025","","Display information tooltips on hover for designated element","",""
"","3202","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Thu Feb 06 02:43:39 GMT 2025","passed","Thu Feb 06 02:43:42 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","3310","Display button click when clicked on","UI","Thu Feb 06 02:44:25 GMT 2025","passed","Thu Feb 06 02:44:29 GMT 2025","","popup","",""
"","6976","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Thu Feb 06 02:43:57 GMT 2025","passed","Thu Feb 06 02:44:04 GMT 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","2208","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:45:59 GMT 2025","unknown","Thu Feb 06 02:46:01 GMT 2025","","Checking a date via date picker using input field","",""
"","3548","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:46:12 GMT 2025","passed","Thu Feb 06 02:46:16 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","2378","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:46:03 GMT 2025","unknown","Thu Feb 06 02:46:06 GMT 2025","","Change input value by moving the slider","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Thu Feb 06 02:42:25 GMT 2025","skipped","Thu Feb 06 02:42:25 GMT 2025","","Retrieve version Mysql","",""
"","259","Create a new pet in petstore API","APIs","Thu Feb 06 02:42:24 GMT 2025","passed","Thu Feb 06 02:42:24 GMT 2025","","petstore","",""
"","2772","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Thu Feb 06 02:45:00 GMT 2025","unknown","Thu Feb 06 02:45:03 GMT 2025","","Navigate using in-page tab contents on click","",""
"","4175","Drag and drop a draggable element into another","DRAG_AND_DROP","Thu Feb 06 02:44:37 GMT 2025","passed","Thu Feb 06 02:44:41 GMT 2025","","Drag and drop a draggable element into another","",""
"","2796","Redirection to a new page when clicking on link (tabs and windows)","UI","Thu Feb 06 02:42:25 GMT 2025","passed","Thu Feb 06 02:42:27 GMT 2025","","popup","",""
"","7009","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Thu Feb 06 02:43:50 GMT 2025","passed","Thu Feb 06 02:43:57 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","8343","Check dynamic elements change properties after 5 seconds","UI","Thu Feb 06 02:44:29 GMT 2025","passed","Thu Feb 06 02:44:37 GMT 2025","","popup","",""
"","3627","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:46:09 GMT 2025","passed","Thu Feb 06 02:46:12 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","4309","Check broken links returns an error 500","UI","Thu Feb 06 02:42:52 GMT 2025","passed","Thu Feb 06 02:42:56 GMT 2025","","popup","",""
"","30568","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:46:16 GMT 2025","failed","Thu Feb 06 02:46:46 GMT 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","216","Rename a pet in petstore API","APIs","Thu Feb 06 02:42:24 GMT 2025","passed","Thu Feb 06 02:42:24 GMT 2025","","petstore","",""
"","3247","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Feb 06 02:43:07 GMT 2025","passed","Thu Feb 06 02:43:10 GMT 2025","","Search Kierra entry in the web table","",""
"","3033","Display radio button text when selected","UI","Thu Feb 06 02:44:22 GMT 2025","passed","Thu Feb 06 02:44:25 GMT 2025","","popup","",""
"","3435","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:45:55 GMT 2025","passed","Thu Feb 06 02:45:59 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","5232","Fill a complete form using external json data","UI","Thu Feb 06 02:44:41 GMT 2025","passed","Thu Feb 06 02:44:46 GMT 2025","","popup","",""
"","34729","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Thu Feb 06 02:45:06 GMT 2025","failed","Thu Feb 06 02:45:41 GMT 2025","","Fill all the select fields displayed","",""
"","8017","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Thu Feb 06 02:43:42 GMT 2025","passed","Thu Feb 06 02:43:50 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","2203","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:46:01 GMT 2025","unknown","Thu Feb 06 02:46:03 GMT 2025","","Checking a date via date picker using calendar module","",""
"","3030","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Feb 06 02:46:06 GMT 2025","unknown","Thu Feb 06 02:46:09 GMT 2025","","Change input value by clicking on the slider bar","",""
"","3310","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Thu Feb 06 02:45:03 GMT 2025","passed","Thu Feb 06 02:45:06 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","4887","Display checkbox folders and sub-folders when checked","UI","Thu Feb 06 02:44:04 GMT 2025","passed","Thu Feb 06 02:44:09 GMT 2025","","popup","",""
"","2","Check multiple frames are displayed properly","FRAMES","Thu Feb 06 02:44:46 GMT 2025","unknown","Thu Feb 06 02:44:46 GMT 2025","","Check multiple frames are displayed properly","",""
"","4441","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Feb 06 02:42:59 GMT 2025","passed","Thu Feb 06 02:43:04 GMT 2025","","Edit the first entry in the web table","",""
"","3143","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Thu Feb 06 02:43:32 GMT 2025","passed","Thu Feb 06 02:43:35 GMT 2025","","Check different alerts popins are displayed","",""
