"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Feb 26 02:32:45 GMT 2024","Mon Feb 26 02:32:48 GMT 2024","3561","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"failed","Mon Feb 26 02:34:06 GMT 2024","Mon Feb 26 02:34:37 GMT 2024","30870","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"failed","Mon Feb 26 02:24:03 GMT 2024","Mon Feb 26 02:24:34 GMT 2024","30937","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"failed","Mon Feb 26 02:28:53 GMT 2024","Mon Feb 26 02:29:24 GMT 2024","30848","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
"failed","Mon Feb 26 02:26:29 GMT 2024","Mon Feb 26 02:27:00 GMT 2024","30982","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"unknown","Mon Feb 26 02:30:34 GMT 2024","Mon Feb 26 02:30:34 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"unknown","Mon Feb 26 02:35:19 GMT 2024","Mon Feb 26 02:35:23 GMT 2024","3233","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Mon Feb 26 02:28:49 GMT 2024","Mon Feb 26 02:28:53 GMT 2024","3724","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"failed","Mon Feb 26 02:19:32 GMT 2024","Mon Feb 26 02:20:03 GMT 2024","30952","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"failed","Mon Feb 26 02:34:42 GMT 2024","Mon Feb 26 02:35:13 GMT 2024","30914","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Mon Feb 26 02:19:31 GMT 2024","Mon Feb 26 02:19:31 GMT 2024","198","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"passed","Mon Feb 26 02:34:37 GMT 2024","Mon Feb 26 02:34:42 GMT 2024","4616","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"failed","Mon Feb 26 02:22:19 GMT 2024","Mon Feb 26 02:22:50 GMT 2024","30858","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Mon Feb 26 02:22:15 GMT 2024","Mon Feb 26 02:22:19 GMT 2024","4169","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"failed","Mon Feb 26 02:23:32 GMT 2024","Mon Feb 26 02:24:03 GMT 2024","30892","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Mon Feb 26 02:35:16 GMT 2024","Mon Feb 26 02:35:19 GMT 2024","3168","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Mon Feb 26 02:23:27 GMT 2024","Mon Feb 26 02:23:32 GMT 2024","4460","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"failed","Mon Feb 26 02:29:24 GMT 2024","Mon Feb 26 02:29:55 GMT 2024","30858","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Feb 26 02:30:26 GMT 2024","Mon Feb 26 02:30:34 GMT 2024","7939","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"failed","Mon Feb 26 02:22:50 GMT 2024","Mon Feb 26 02:23:21 GMT 2024","30886","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"failed","Mon Feb 26 02:29:55 GMT 2024","Mon Feb 26 02:30:26 GMT 2024","30844","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"failed","Mon Feb 26 02:32:54 GMT 2024","Mon Feb 26 02:33:25 GMT 2024","30906","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Mon Feb 26 02:19:31 GMT 2024","Mon Feb 26 02:19:31 GMT 2024","172","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"passed","Mon Feb 26 02:26:25 GMT 2024","Mon Feb 26 02:26:29 GMT 2024","4523","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
