"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2502","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Wed Apr 02 03:01:12 GMT 2025","unknown","Wed Apr 02 03:01:15 GMT 2025","","Navigate using in-page tab contents on click","",""
"","3718","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 02 02:59:10 GMT 2025","passed","Wed Apr 02 02:59:14 GMT 2025","","Search Kierra entry in the web table","",""
"","3876","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:21 GMT 2025","unknown","Wed Apr 02 03:02:25 GMT 2025","","Change input value by moving the slider","",""
"","7606","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Wed Apr 02 03:00:05 GMT 2025","passed","Wed Apr 02 03:00:13 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","3234","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 02 02:59:27 GMT 2025","passed","Wed Apr 02 02:59:31 GMT 2025","","Download a file online","",""
"","2008","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:19 GMT 2025","unknown","Wed Apr 02 03:02:21 GMT 2025","","Checking a date via date picker using calendar module","",""
"","8615","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Wed Apr 02 02:59:57 GMT 2025","passed","Wed Apr 02 03:00:05 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","36632","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Wed Apr 02 03:01:19 GMT 2025","failed","Wed Apr 02 03:01:55 GMT 2025","","Fill all the select fields displayed","",""
"","7198","Fill a complete form using external json data","UI","Wed Apr 02 03:00:52 GMT 2025","passed","Wed Apr 02 03:01:00 GMT 2025","","popup","",""
"","4428","Drag and drop a draggable element into another","DRAG_AND_DROP","Wed Apr 02 03:00:48 GMT 2025","passed","Wed Apr 02 03:00:52 GMT 2025","","Drag and drop a draggable element into another","",""
"","123","Search a pet in petstore API","APIs","Wed Apr 02 02:57:28 GMT 2025","passed","Wed Apr 02 02:57:29 GMT 2025","","petstore","",""
"","3077","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:13 GMT 2025","passed","Wed Apr 02 03:02:16 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","4884","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:34 GMT 2025","passed","Wed Apr 02 03:02:39 GMT 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","156","Delete a pet in petstore API","APIs","Wed Apr 02 02:57:29 GMT 2025","passed","Wed Apr 02 02:57:29 GMT 2025","","petstore","",""
"","3336","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:27 GMT 2025","passed","Wed Apr 02 03:02:30 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","2846","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Wed Apr 02 02:59:44 GMT 2025","passed","Wed Apr 02 02:59:47 GMT 2025","","Check different alerts popins are displayed","",""
"","3675","Check API response by clicking on links","UI","Wed Apr 02 02:58:21 GMT 2025","passed","Wed Apr 02 02:58:25 GMT 2025","","popup","",""
"","2868","Redirection to a new page when clicking on link (tabs and windows)","UI","Wed Apr 02 02:57:29 GMT 2025","passed","Wed Apr 02 02:57:32 GMT 2025","","popup","",""
"","4780","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Wed Apr 02 02:59:52 GMT 2025","passed","Wed Apr 02 02:59:57 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","1","Check multiple frames are displayed properly","FRAMES","Wed Apr 02 03:01:00 GMT 2025","unknown","Wed Apr 02 03:01:00 GMT 2025","","Check multiple frames are displayed properly","",""
"","9288","Check dynamic elements change properties after 5 seconds","UI","Wed Apr 02 03:00:39 GMT 2025","passed","Wed Apr 02 03:00:48 GMT 2025","","popup","",""
"","2026","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Wed Apr 02 03:01:04 GMT 2025","unknown","Wed Apr 02 03:01:06 GMT 2025","","Open only the selected accordian section on click","",""
"","4294","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Wed Apr 02 03:01:15 GMT 2025","passed","Wed Apr 02 03:01:19 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","Wed Apr 02 02:57:29 GMT 2025","skipped","Wed Apr 02 02:57:29 GMT 2025","","Retrieve version Mysql","",""
"","5138","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 02 02:58:34 GMT 2025","passed","Wed Apr 02 02:58:39 GMT 2025","","Edit the first entry in the web table","",""
"","4042","Check broken links returns an error 500","UI","Wed Apr 02 02:58:25 GMT 2025","passed","Wed Apr 02 02:58:29 GMT 2025","","popup","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Wed Apr 02 02:57:29 GMT 2025","skipped","Wed Apr 02 02:57:29 GMT 2025","","Retrieve version MSSQL","",""
"","2088","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:25 GMT 2025","unknown","Wed Apr 02 03:02:27 GMT 2025","","Change input value by clicking on the slider bar","",""
"","6719","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Wed Apr 02 03:00:13 GMT 2025","passed","Wed Apr 02 03:00:20 GMT 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","5218","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 02 02:58:29 GMT 2025","passed","Wed Apr 02 02:58:34 GMT 2025","","Add a new entry to web table","",""
"","4497","Display button click when clicked on","UI","Wed Apr 02 03:00:34 GMT 2025","passed","Wed Apr 02 03:00:39 GMT 2025","","popup","",""
"","4265","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Wed Apr 02 03:02:09 GMT 2025","passed","Wed Apr 02 03:02:13 GMT 2025","","Display information tooltips on hover for designated element","",""
"","1","Check frames nested are displayed properly","FRAMES","Wed Apr 02 03:01:00 GMT 2025","unknown","Wed Apr 02 03:01:00 GMT 2025","","Check frames nested are displayed properly","",""
"","114","Rename a pet in petstore API","APIs","Wed Apr 02 02:57:29 GMT 2025","passed","Wed Apr 02 02:57:29 GMT 2025","","petstore","",""
"","5171","Display checkbox folders and sub-folders when checked","UI","Wed Apr 02 03:00:20 GMT 2025","passed","Wed Apr 02 03:00:25 GMT 2025","","popup","",""
"","13670","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 02 02:59:14 GMT 2025","passed","Wed Apr 02 02:59:27 GMT 2025","","Upload a file and check file path","",""
"","2855","Display radio button text when selected","UI","Wed Apr 02 03:00:31 GMT 2025","passed","Wed Apr 02 03:00:34 GMT 2025","","popup","",""
"","2507","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:16 GMT 2025","unknown","Wed Apr 02 03:02:19 GMT 2025","","Checking a date via date picker using input field","",""
"","3850","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 02 03:02:30 GMT 2025","passed","Wed Apr 02 03:02:34 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","89","Create a new pet in petstore API","APIs","Wed Apr 02 02:57:28 GMT 2025","passed","Wed Apr 02 02:57:28 GMT 2025","","petstore","",""
"","30736","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 02 02:58:39 GMT 2025","failed","Wed Apr 02 02:59:10 GMT 2025","","Delete the third entry in the web table","",""
