"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8513","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Jun 16 03:19:50 GMT 2025","passed","Mon Jun 16 03:19:58 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","280","Search a pet in petstore API","APIs","Mon Jun 16 03:18:10 GMT 2025","passed","Mon Jun 16 03:18:10 GMT 2025","","petstore","",""
"","3301","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jun 16 03:22:58 GMT 2025","passed","Mon Jun 16 03:23:02 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","1","Check frames nested are displayed properly","FRAMES","Mon Jun 16 03:20:59 GMT 2025","unknown","Mon Jun 16 03:20:59 GMT 2025","","Check frames nested are displayed properly","",""
"","3039","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Jun 16 03:19:24 GMT 2025","passed","Mon Jun 16 03:19:27 GMT 2025","","Check different alerts popins are displayed","",""
"","4276","Check broken links returns an error 500","UI","Mon Jun 16 03:18:41 GMT 2025","passed","Mon Jun 16 03:18:45 GMT 2025","","popup","",""
"","2299","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Jun 16 03:21:13 GMT 2025","unknown","Mon Jun 16 03:21:16 GMT 2025","","Navigate using in-page tab contents on click","",""
"","4385","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jun 16 03:18:50 GMT 2025","passed","Mon Jun 16 03:18:54 GMT 2025","","Edit the first entry in the web table","",""
"","3266","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jun 16 03:19:02 GMT 2025","passed","Mon Jun 16 03:19:05 GMT 2025","","Upload a file and check file path","",""
"","3407","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jun 16 03:19:05 GMT 2025","passed","Mon Jun 16 03:19:08 GMT 2025","","Download a file online","",""
"","312","Create a new pet in petstore API","APIs","Mon Jun 16 03:18:09 GMT 2025","passed","Mon Jun 16 03:18:10 GMT 2025","","petstore","",""
"","3728","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jun 16 03:23:02 GMT 2025","passed","Mon Jun 16 03:23:05 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","4650","Display button click when clicked on","UI","Mon Jun 16 03:20:27 GMT 2025","passed","Mon Jun 16 03:20:32 GMT 2025","","popup","",""
"","3978","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jun 16 03:22:47 GMT 2025","unknown","Mon Jun 16 03:22:51 GMT 2025","","Checking a date via date picker using input field","",""
"","4844","Display checkbox folders and sub-folders when checked","UI","Mon Jun 16 03:20:13 GMT 2025","passed","Mon Jun 16 03:20:18 GMT 2025","","popup","",""
"","2270","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jun 16 03:22:51 GMT 2025","unknown","Mon Jun 16 03:22:54 GMT 2025","","Checking a date via date picker using calendar module","",""
