"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 10 02:32:48 GMT 2024","Mon Jun 10 02:32:57 GMT 2024","8574","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Jun 10 02:31:02 GMT 2024","Mon Jun 10 02:31:06 GMT 2024","4047","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Mon Jun 10 02:34:45 GMT 2024","Mon Jun 10 02:34:49 GMT 2024","3702","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Mon Jun 10 02:31:23 GMT 2024","Mon Jun 10 02:31:27 GMT 2024","3693","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon Jun 10 02:32:41 GMT 2024","Mon Jun 10 02:32:44 GMT 2024","3228","UI","popup","","","","Display radio button text when selected",""
"passed","Mon Jun 10 02:31:14 GMT 2024","Mon Jun 10 02:31:19 GMT 2024","4559","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Mon Jun 10 02:30:58 GMT 2024","Mon Jun 10 02:31:02 GMT 2024","4757","UI","popup","","","","Check broken links returns an error 500",""
"passed","Mon Jun 10 02:34:49 GMT 2024","Mon Jun 10 02:34:53 GMT 2024","4184","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"unknown","Mon Jun 10 02:34:22 GMT 2024","Mon Jun 10 02:34:24 GMT 2024","2434","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"unknown","Mon Jun 10 02:33:12 GMT 2024","Mon Jun 10 02:33:14 GMT 2024","2363","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"unknown","Mon Jun 10 02:34:27 GMT 2024","Mon Jun 10 02:34:29 GMT 2024","2599","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"failed","Mon Jun 10 02:33:28 GMT 2024","Mon Jun 10 02:34:03 GMT 2024","35195","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Mon Jun 10 02:30:20 GMT 2024","Mon Jun 10 02:30:20 GMT 2024","136","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Mon Jun 10 02:32:17 GMT 2024","Mon Jun 10 02:32:22 GMT 2024","4902","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Jun 10 02:31:53 GMT 2024","Mon Jun 10 02:32:02 GMT 2024","8933","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Mon Jun 10 02:30:19 GMT 2024","Mon Jun 10 02:30:20 GMT 2024","261","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Mon Jun 10 02:34:18 GMT 2024","Mon Jun 10 02:34:22 GMT 2024","3682","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Mon Jun 10 02:32:57 GMT 2024","Mon Jun 10 02:33:01 GMT 2024","4649","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Mon Jun 10 02:31:42 GMT 2024","Mon Jun 10 02:31:46 GMT 2024","3399","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"unknown","Mon Jun 10 02:33:07 GMT 2024","Mon Jun 10 02:33:07 GMT 2024","2","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Mon Jun 10 02:31:11 GMT 2024","Mon Jun 10 02:31:14 GMT 2024","3631","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"skipped","Mon Jun 10 02:30:20 GMT 2024","Mon Jun 10 02:30:20 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Mon Jun 10 02:33:01 GMT 2024","Mon Jun 10 02:33:07 GMT 2024","5510","UI","popup","","","","Fill a complete form using external json data",""
"passed","Mon Jun 10 02:32:02 GMT 2024","Mon Jun 10 02:32:10 GMT 2024","7765","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Mon Jun 10 02:33:24 GMT 2024","Mon Jun 10 02:33:28 GMT 2024","3718","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon Jun 10 02:30:20 GMT 2024","Mon Jun 10 02:30:20 GMT 2024","202","APIs","petstore","","","","Rename a pet in petstore API",""
"failed","Mon Jun 10 02:30:52 GMT 2024","Mon Jun 10 02:30:58 GMT 2024","5532","UI","popup","","","","Check API response by clicking on links",""
"passed","Mon Jun 10 02:31:06 GMT 2024","Mon Jun 10 02:31:11 GMT 2024","4190","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"unknown","Mon Jun 10 02:34:24 GMT 2024","Mon Jun 10 02:34:27 GMT 2024","2498","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Mon Jun 10 02:31:19 GMT 2024","Mon Jun 10 02:31:23 GMT 2024","4241","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Mon Jun 10 02:30:20 GMT 2024","Mon Jun 10 02:30:24 GMT 2024","3254","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Mon Jun 10 02:34:14 GMT 2024","Mon Jun 10 02:34:18 GMT 2024","3840","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Mon Jun 10 02:32:44 GMT 2024","Mon Jun 10 02:32:48 GMT 2024","4026","UI","popup","","","","Display button click when clicked on",""
"passed","Mon Jun 10 02:30:20 GMT 2024","Mon Jun 10 02:30:20 GMT 2024","391","APIs","petstore","","","","Delete a pet in petstore API",""
"unknown","Mon Jun 10 02:33:07 GMT 2024","Mon Jun 10 02:33:07 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Mon Jun 10 02:32:10 GMT 2024","Mon Jun 10 02:32:17 GMT 2024","7505","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"unknown","Mon Jun 10 02:33:22 GMT 2024","Mon Jun 10 02:33:24 GMT 2024","2571","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Mon Jun 10 02:31:49 GMT 2024","Mon Jun 10 02:31:53 GMT 2024","3919","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"unknown","Mon Jun 10 02:34:29 GMT 2024","Mon Jun 10 02:34:41 GMT 2024","12048","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"skipped","Mon Jun 10 02:30:20 GMT 2024","Mon Jun 10 02:30:20 GMT 2024","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Jun 10 02:34:41 GMT 2024","Mon Jun 10 02:34:45 GMT 2024","3829","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
