"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 26 02:35:33 GMT 2023","Wed Apr 26 02:35:38 GMT 2023","4616","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Wed Apr 26 02:31:05 GMT 2023","Wed Apr 26 02:31:11 GMT 2023","6014","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Wed Apr 26 02:28:31 GMT 2023","Wed Apr 26 02:28:35 GMT 2023","4401","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Wed Apr 26 02:32:47 GMT 2023","Wed Apr 26 02:32:58 GMT 2023","10047","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"unknown","Wed Apr 26 02:35:56 GMT 2023","Wed Apr 26 02:35:59 GMT 2023","3736","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Wed Apr 26 02:32:18 GMT 2023","Wed Apr 26 02:32:24 GMT 2023","6396","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"passed","Wed Apr 26 02:36:05 GMT 2023","Wed Apr 26 02:36:11 GMT 2023","6131","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Wed Apr 26 02:28:30 GMT 2023","Wed Apr 26 02:28:30 GMT 2023","340","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"unknown","Wed Apr 26 02:33:42 GMT 2023","Wed Apr 26 02:33:42 GMT 2023","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"unknown","Wed Apr 26 02:34:09 GMT 2023","Wed Apr 26 02:34:11 GMT 2023","2719","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Wed Apr 26 02:35:59 GMT 2023","Wed Apr 26 02:36:05 GMT 2023","5460","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"failed","Wed Apr 26 02:33:04 GMT 2023","Wed Apr 26 02:33:42 GMT 2023","38207","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"unknown","Wed Apr 26 02:35:50 GMT 2023","Wed Apr 26 02:35:56 GMT 2023","5215","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
