"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Sep 16 02:52:21 GMT 2024","Mon Sep 16 02:52:24 GMT 2024","2921","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Mon Sep 16 02:49:31 GMT 2024","Mon Sep 16 02:49:31 GMT 2024","396","APIs","petstore","","","","Search a pet in petstore API",""
"unknown","Mon Sep 16 02:53:45 GMT 2024","Mon Sep 16 02:53:48 GMT 2024","3023","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"unknown","Mon Sep 16 02:52:34 GMT 2024","Mon Sep 16 02:52:37 GMT 2024","2913","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Mon Sep 16 02:52:37 GMT 2024","Mon Sep 16 02:52:41 GMT 2024","4024","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon Sep 16 02:49:32 GMT 2024","Mon Sep 16 02:49:35 GMT 2024","3330","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Mon Sep 16 02:50:16 GMT 2024","Mon Sep 16 02:50:20 GMT 2024","3881","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Mon Sep 16 02:50:11 GMT 2024","Mon Sep 16 02:50:16 GMT 2024","4278","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Mon Sep 16 02:50:02 GMT 2024","Mon Sep 16 02:50:07 GMT 2024","5195","UI","popup","","","","Check broken links returns an error 500",""
"passed","Mon Sep 16 02:51:23 GMT 2024","Mon Sep 16 02:51:28 GMT 2024","5182","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"unknown","Mon Sep 16 02:53:37 GMT 2024","Mon Sep 16 02:53:40 GMT 2024","2894","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Mon Sep 16 02:50:23 GMT 2024","Mon Sep 16 02:50:27 GMT 2024","3733","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Mon Sep 16 02:51:15 GMT 2024","Mon Sep 16 02:51:23 GMT 2024","8032","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"unknown","Mon Sep 16 02:53:40 GMT 2024","Mon Sep 16 02:53:43 GMT 2024","2959","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Mon Sep 16 02:53:53 GMT 2024","Mon Sep 16 02:53:57 GMT 2024","4101","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"failed","Mon Sep 16 02:52:41 GMT 2024","Mon Sep 16 02:53:16 GMT 2024","35152","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Mon Sep 16 02:49:32 GMT 2024","Mon Sep 16 02:49:32 GMT 2024","370","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Mon Sep 16 02:51:56 GMT 2024","Mon Sep 16 02:52:05 GMT 2024","8516","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Sep 16 02:50:55 GMT 2024","Mon Sep 16 02:50:59 GMT 2024","4020","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Mon Sep 16 02:50:47 GMT 2024","Mon Sep 16 02:50:51 GMT 2024","3536","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Mon Sep 16 02:49:31 GMT 2024","Mon Sep 16 02:49:32 GMT 2024","385","APIs","petstore","","","","Rename a pet in petstore API",""
"passed","Mon Sep 16 02:53:48 GMT 2024","Mon Sep 16 02:53:53 GMT 2024","4043","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"unknown","Mon Sep 16 02:52:15 GMT 2024","Mon Sep 16 02:52:15 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Mon Sep 16 02:51:48 GMT 2024","Mon Sep 16 02:51:52 GMT 2024","3652","UI","popup","","","","Display radio button text when selected",""
"passed","Mon Sep 16 02:52:05 GMT 2024","Mon Sep 16 02:52:10 GMT 2024","4795","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Mon Sep 16 02:49:58 GMT 2024","Mon Sep 16 02:50:02 GMT 2024","3863","UI","popup","","","","Check API response by clicking on links",""
"skipped","Mon Sep 16 02:49:32 GMT 2024","Mon Sep 16 02:49:32 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Mon Sep 16 02:52:10 GMT 2024","Mon Sep 16 02:52:15 GMT 2024","5693","UI","popup","","","","Fill a complete form using external json data",""
"passed","Mon Sep 16 02:53:33 GMT 2024","Mon Sep 16 02:53:37 GMT 2024","4054","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Mon Sep 16 02:53:29 GMT 2024","Mon Sep 16 02:53:33 GMT 2024","4000","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Mon Sep 16 02:50:27 GMT 2024","Mon Sep 16 02:50:31 GMT 2024","3940","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon Sep 16 02:50:07 GMT 2024","Mon Sep 16 02:50:11 GMT 2024","4550","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"unknown","Mon Sep 16 02:53:43 GMT 2024","Mon Sep 16 02:53:45 GMT 2024","2940","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Mon Sep 16 02:50:20 GMT 2024","Mon Sep 16 02:50:23 GMT 2024","3790","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Mon Sep 16 02:50:59 GMT 2024","Mon Sep 16 02:51:07 GMT 2024","8598","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"unknown","Mon Sep 16 02:52:15 GMT 2024","Mon Sep 16 02:52:15 GMT 2024","3","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Mon Sep 16 02:51:07 GMT 2024","Mon Sep 16 02:51:15 GMT 2024","7691","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
