"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 24 02:33:37 GMT 2024","Wed Jul 24 02:33:45 GMT 2024","7571","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Wed Jul 24 02:30:48 GMT 2024","Wed Jul 24 02:30:48 GMT 2024","100","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Wed Jul 24 02:33:53 GMT 2024","Wed Jul 24 02:33:58 GMT 2024","5337","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Wed Jul 24 02:35:00 GMT 2024","Wed Jul 24 02:35:05 GMT 2024","5554","UI","popup","","","","Fill a complete form using external json data",""
"passed","Wed Jul 24 02:30:48 GMT 2024","Wed Jul 24 02:30:48 GMT 2024","147","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Wed Jul 24 02:37:04 GMT 2024","Wed Jul 24 02:37:08 GMT 2024","3740","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Wed Jul 24 02:34:46 GMT 2024","Wed Jul 24 02:34:54 GMT 2024","8357","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Wed Jul 24 02:37:00 GMT 2024","Wed Jul 24 02:37:04 GMT 2024","3769","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"passed","Wed Jul 24 02:33:25 GMT 2024","Wed Jul 24 02:33:29 GMT 2024","3636","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"unknown","Wed Jul 24 02:36:55 GMT 2024","Wed Jul 24 02:36:58 GMT 2024","2417","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"failed","Wed Jul 24 02:32:51 GMT 2024","Wed Jul 24 02:33:21 GMT 2024","30526","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Wed Jul 24 02:31:49 GMT 2024","Wed Jul 24 02:31:53 GMT 2024","4268","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
