"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3093","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Oct 10 03:02:34 UTC 2025","unknown","Fri Oct 10 03:02:38 UTC 2025","","Change input value by clicking on the slider bar","",""
"","2949","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Oct 10 03:02:32 UTC 2025","unknown","Fri Oct 10 03:02:34 UTC 2025","","Change input value by moving the slider","",""
"","420","Create a new pet in petstore API","APIs","Fri Oct 10 02:56:55 UTC 2025","passed","Fri Oct 10 02:56:55 UTC 2025","","petstore","",""
"","4371","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Oct 10 02:58:48 UTC 2025","passed","Fri Oct 10 02:58:53 UTC 2025","","Check different modals dialogs popin are displayed","",""
"","37998","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Oct 10 03:01:21 UTC 2025","failed","Fri Oct 10 03:01:59 UTC 2025","","Fill all the select fields displayed","",""
"","5205","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Oct 10 02:58:37 UTC 2025","passed","Fri Oct 10 02:58:42 UTC 2025","","Check different alerts popins are displayed","",""
"","4172","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Fri Oct 10 03:02:17 UTC 2025","passed","Fri Oct 10 03:02:21 UTC 2025","","Display information tooltips on hover for designated element","",""
"","4383","Display button click when clicked on","UI","Fri Oct 10 03:00:15 UTC 2025","passed","Fri Oct 10 03:00:20 UTC 2025","","popup","",""
"","12737","Fill a complete form using external json data","UI","Fri Oct 10 03:00:38 UTC 2025","passed","Fri Oct 10 03:00:51 UTC 2025","","popup","",""
"","8005","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Oct 10 03:00:30 UTC 2025","passed","Fri Oct 10 03:00:38 UTC 2025","","Drag and drop a draggable element into another","",""
"","3866","Display radio button text when selected","UI","Fri Oct 10 03:00:11 UTC 2025","passed","Fri Oct 10 03:00:15 UTC 2025","","popup","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Oct 10 02:56:57 UTC 2025","skipped","Fri Oct 10 02:56:57 UTC 2025","","Retrieve version Mysql","",""
"","444","Search a pet in petstore API","APIs","Fri Oct 10 02:56:55 UTC 2025","passed","Fri Oct 10 02:56:56 UTC 2025","","petstore","",""
"","7","Check multiple frames are displayed properly","FRAMES","Fri Oct 10 03:00:51 UTC 2025","unknown","Fri Oct 10 03:00:51 UTC 2025","","Check multiple frames are displayed properly","",""
"","4120","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Oct 10 02:57:58 UTC 2025","passed","Fri Oct 10 02:58:02 UTC 2025","","Delete the third entry in the web table","",""
"","5802","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Oct 10 02:58:07 UTC 2025","passed","Fri Oct 10 02:58:12 UTC 2025","","Upload a file and check file path","",""
"","3143","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Oct 10 03:02:25 UTC 2025","unknown","Fri Oct 10 03:02:28 UTC 2025","","Checking a date via date picker using input field","",""
"","6009","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Oct 10 03:02:38 UTC 2025","passed","Fri Oct 10 03:02:44 UTC 2025","","Click on ""Start"" to fill up the progress bar","",""
