"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Apr 01 02:28:23 GMT 2024","Mon Apr 01 02:28:23 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Mon Apr 01 02:28:17 GMT 2024","Mon Apr 01 02:28:23 GMT 2024","6064","UI","popup","","","","Fill a complete form using external json data",""
"passed","Mon Apr 01 02:27:58 GMT 2024","Mon Apr 01 02:28:03 GMT 2024","4423","UI","popup","","","","Display button click when clicked on",""
"unknown","Mon Apr 01 02:29:51 GMT 2024","Mon Apr 01 02:29:55 GMT 2024","3440","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"unknown","Mon Apr 01 02:28:43 GMT 2024","Mon Apr 01 02:28:46 GMT 2024","3156","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Mon Apr 01 02:27:14 GMT 2024","Mon Apr 01 02:27:22 GMT 2024","8131","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Mon Apr 01 02:28:03 GMT 2024","Mon Apr 01 02:28:12 GMT 2024","9214","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Apr 01 02:26:26 GMT 2024","Mon Apr 01 02:26:31 GMT 2024","4298","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Mon Apr 01 02:27:00 GMT 2024","Mon Apr 01 02:27:05 GMT 2024","4449","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Mon Apr 01 02:26:08 GMT 2024","Mon Apr 01 02:26:13 GMT 2024","4844","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Mon Apr 01 02:27:55 GMT 2024","Mon Apr 01 02:27:58 GMT 2024","3867","UI","popup","","","","Display radio button text when selected",""
"failed","Mon Apr 01 02:28:50 GMT 2024","Mon Apr 01 02:29:26 GMT 2024","35641","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
