"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Thu Oct 12 02:20:03 GMT 2023","Thu Oct 12 02:20:06 GMT 2023","2763","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"unknown","Thu Oct 12 02:18:41 GMT 2023","Thu Oct 12 02:18:41 GMT 2023","5","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Thu Oct 12 02:20:19 GMT 2023","Thu Oct 12 02:20:23 GMT 2023","3856","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"unknown","Thu Oct 12 02:18:41 GMT 2023","Thu Oct 12 02:18:41 GMT 2023","5","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Thu Oct 12 02:17:00 GMT 2023","Thu Oct 12 02:17:03 GMT 2023","3773","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"unknown","Thu Oct 12 02:18:56 GMT 2023","Thu Oct 12 02:18:59 GMT 2023","2691","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"skipped","Thu Oct 12 02:15:48 GMT 2023","Thu Oct 12 02:15:48 GMT 2023","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Thu Oct 12 02:16:24 GMT 2023","Thu Oct 12 02:16:29 GMT 2023","4820","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"unknown","Thu Oct 12 02:20:06 GMT 2023","Thu Oct 12 02:20:08 GMT 2023","2464","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Thu Oct 12 02:17:44 GMT 2023","Thu Oct 12 02:17:47 GMT 2023","3292","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Thu Oct 12 02:15:47 GMT 2023","Thu Oct 12 02:15:47 GMT 2023","74","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"passed","Thu Oct 12 02:17:07 GMT 2023","Thu Oct 12 02:17:10 GMT 2023","3413","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"skipped","Thu Oct 12 02:15:48 GMT 2023","Thu Oct 12 02:15:48 GMT 2023","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Thu Oct 12 02:20:15 GMT 2023","Thu Oct 12 02:20:19 GMT 2023","4507","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Thu Oct 12 02:16:33 GMT 2023","Thu Oct 12 02:16:37 GMT 2023","3782","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"failed","Thu Oct 12 02:18:04 GMT 2023","Thu Oct 12 02:18:41 GMT 2023","36464","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Thu Oct 12 02:16:16 GMT 2023","Thu Oct 12 02:16:21 GMT 2023","4388","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Thu Oct 12 02:15:47 GMT 2023","Thu Oct 12 02:15:47 GMT 2023","46","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
