"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 02:29:44 GMT 2024","Wed Jan 24 02:29:52 GMT 2024","7671","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Wed Jan 24 02:32:28 GMT 2024","Wed Jan 24 02:32:32 GMT 2024","4291","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Wed Jan 24 02:28:09 GMT 2024","Wed Jan 24 02:28:14 GMT 2024","4634","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Wed Jan 24 02:30:09 GMT 2024","Wed Jan 24 02:30:13 GMT 2024","3852","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
"passed","Wed Jan 24 02:27:05 GMT 2024","Wed Jan 24 02:27:06 GMT 2024","242","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"passed","Wed Jan 24 02:30:13 GMT 2024","Wed Jan 24 02:30:22 GMT 2024","8831","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Wed Jan 24 02:29:19 GMT 2024","Wed Jan 24 02:29:37 GMT 2024","17787","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"failed","Wed Jan 24 02:30:27 GMT 2024","Wed Jan 24 02:31:04 GMT 2024","37290","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Wed Jan 24 02:27:59 GMT 2024","Wed Jan 24 02:28:05 GMT 2024","5299","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Wed Jan 24 02:27:06 GMT 2024","Wed Jan 24 02:27:06 GMT 2024","390","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Wed Jan 24 02:32:32 GMT 2024","Wed Jan 24 02:32:41 GMT 2024","8769","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Wed Jan 24 02:27:05 GMT 2024","Wed Jan 24 02:27:05 GMT 2024","414","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"passed","Wed Jan 24 02:28:25 GMT 2024","Wed Jan 24 02:28:30 GMT 2024","4406","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"skipped","Wed Jan 24 02:27:06 GMT 2024","Wed Jan 24 02:27:06 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Wed Jan 24 02:32:54 GMT 2024","Wed Jan 24 02:32:58 GMT 2024","4179","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"unknown","Wed Jan 24 02:32:41 GMT 2024","Wed Jan 24 02:32:44 GMT 2024","3281","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"unknown","Wed Jan 24 02:32:50 GMT 2024","Wed Jan 24 02:32:54 GMT 2024","3092","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Wed Jan 24 02:30:05 GMT 2024","Wed Jan 24 02:30:09 GMT 2024","3902","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Wed Jan 24 02:28:14 GMT 2024","Wed Jan 24 02:28:18 GMT 2024","4210","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"unknown","Wed Jan 24 02:32:48 GMT 2024","Wed Jan 24 02:32:50 GMT 2024","2834","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Wed Jan 24 02:29:52 GMT 2024","Wed Jan 24 02:29:58 GMT 2024","5456","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
