"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Tue Feb 20 02:25:45 GMT 2024","Tue Feb 20 02:25:49 GMT 2024","3258","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"failed","Tue Feb 20 02:19:01 GMT 2024","Tue Feb 20 02:19:32 GMT 2024","30936","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"failed","Tue Feb 20 02:17:01 GMT 2024","Tue Feb 20 02:17:07 GMT 2024","5581","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"failed","Tue Feb 20 02:25:49 GMT 2024","Tue Feb 20 02:26:20 GMT 2024","30763","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Tue Feb 20 02:20:49 GMT 2024","Tue Feb 20 02:21:07 GMT 2024","17085","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Tue Feb 20 02:26:25 GMT 2024","Tue Feb 20 02:26:35 GMT 2024","9231","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Tue Feb 20 02:22:45 GMT 2024","Tue Feb 20 02:22:50 GMT 2024","5625","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Tue Feb 20 02:22:25 GMT 2024","Tue Feb 20 02:22:34 GMT 2024","9092","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
"passed","Tue Feb 20 02:23:40 GMT 2024","Tue Feb 20 02:23:45 GMT 2024","4917","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Tue Feb 20 02:14:44 GMT 2024","Tue Feb 20 02:14:49 GMT 2024","5075","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Tue Feb 20 02:20:08 GMT 2024","Tue Feb 20 02:20:19 GMT 2024","10371","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Tue Feb 20 02:26:20 GMT 2024","Tue Feb 20 02:26:25 GMT 2024","5834","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"failed","Tue Feb 20 02:17:33 GMT 2024","Tue Feb 20 02:18:04 GMT 2024","30897","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"failed","Tue Feb 20 02:20:19 GMT 2024","Tue Feb 20 02:20:49 GMT 2024","30875","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"failed","Tue Feb 20 02:21:54 GMT 2024","Tue Feb 20 02:22:25 GMT 2024","30825","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"failed","Tue Feb 20 02:26:35 GMT 2024","Tue Feb 20 02:27:05 GMT 2024","30858","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Tue Feb 20 02:25:32 GMT 2024","Tue Feb 20 02:25:37 GMT 2024","4718","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"unknown","Tue Feb 20 02:22:58 GMT 2024","Tue Feb 20 02:22:58 GMT 2024","2","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"unknown","Tue Feb 20 02:23:37 GMT 2024","Tue Feb 20 02:23:40 GMT 2024","3110","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Tue Feb 20 02:22:34 GMT 2024","Tue Feb 20 02:22:45 GMT 2024","10470","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"unknown","Tue Feb 20 02:23:19 GMT 2024","Tue Feb 20 02:23:23 GMT 2024","4003","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"unknown","Tue Feb 20 02:22:58 GMT 2024","Tue Feb 20 02:22:58 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Tue Feb 20 02:18:39 GMT 2024","Tue Feb 20 02:18:43 GMT 2024","4148","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"unknown","Tue Feb 20 02:25:37 GMT 2024","Tue Feb 20 02:25:41 GMT 2024","3477","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"failed","Tue Feb 20 02:18:04 GMT 2024","Tue Feb 20 02:18:34 GMT 2024","30874","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"failed","Tue Feb 20 02:23:45 GMT 2024","Tue Feb 20 02:24:16 GMT 2024","30862","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Tue Feb 20 02:14:44 GMT 2024","Tue Feb 20 02:14:44 GMT 2024","114","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"skipped","Tue Feb 20 02:14:44 GMT 2024","Tue Feb 20 02:14:44 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Tue Feb 20 02:18:34 GMT 2024","Tue Feb 20 02:18:39 GMT 2024","4271","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Tue Feb 20 02:14:44 GMT 2024","Tue Feb 20 02:14:44 GMT 2024","214","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Tue Feb 20 02:25:27 GMT 2024","Tue Feb 20 02:25:32 GMT 2024","5431","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Tue Feb 20 02:17:21 GMT 2024","Tue Feb 20 02:17:26 GMT 2024","5335","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Tue Feb 20 02:22:50 GMT 2024","Tue Feb 20 02:22:58 GMT 2024","7898","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Tue Feb 20 02:14:44 GMT 2024","Tue Feb 20 02:14:44 GMT 2024","115","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"passed","Tue Feb 20 02:17:26 GMT 2024","Tue Feb 20 02:17:33 GMT 2024","6357","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Tue Feb 20 02:20:03 GMT 2024","Tue Feb 20 02:20:08 GMT 2024","5052","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Tue Feb 20 02:17:07 GMT 2024","Tue Feb 20 02:17:21 GMT 2024","14383","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"skipped","Tue Feb 20 02:14:44 GMT 2024","Tue Feb 20 02:14:44 GMT 2024","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"unknown","Tue Feb 20 02:25:41 GMT 2024","Tue Feb 20 02:25:45 GMT 2024","4869","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Tue Feb 20 02:14:43 GMT 2024","Tue Feb 20 02:14:44 GMT 2024","278","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"passed","Tue Feb 20 02:21:07 GMT 2024","Tue Feb 20 02:21:13 GMT 2024","5970","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
