"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","2026-08-28","skipped","2026-08-28","","Retrieve version MSSQL","",""
"","33854","Fill a complete form using external json data","UI","2026-08-28","failed","2026-08-28","","popup","",""
"","32058","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-08-28","failed","2026-08-28","","Drag and drop a draggable element into another","",""
"","32158","Display checkbox folders and sub-folders when checked","UI","2026-08-28","failed","2026-08-28","","popup","",""
"","2416","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","passed","2026-08-28","","Click on ""Stop"" to stop the progress bar from filling","",""
"","32162","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","failed","2026-08-28","","Click on ""Start"" to fill up the progress bar","",""
"","81","Delete a pet in petstore API","APIs","2026-08-28","passed","2026-08-28","","petstore","",""
"","32696","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-08-28","failed","2026-08-28","","popup","",""
"","1457","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","unknown","2026-08-28","","Checking a date via date picker using input field","",""
"","1385","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","unknown","2026-08-28","","Checking a date via date picker using calendar module","",""
"","32176","Display radio button text when selected","UI","2026-08-28","failed","2026-08-28","","popup","",""
"","32019","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-08-28","failed","2026-08-28","","Check different modals dialogs popin are displayed","",""
"","2582","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-28","passed","2026-08-28","","Edit the first entry in the web table","",""
"","5981","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-08-28","passed","2026-08-28","","Redirection to a new window when clicking on ""New Window"" button","",""
"","32264","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-08-28","failed","2026-08-28","","Check different alerts popins are displayed","",""
"","1331","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-08-28","unknown","2026-08-28","","Open only the selected accordian section on click","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","2026-08-28","skipped","2026-08-28","","Retrieve version Mysql","",""
"","31758","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-08-28","failed","2026-08-28","","Fill all the select fields displayed","",""
"","32233","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-28","failed","2026-08-28","","Search Kierra entry in the web table","",""
"","1945","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-28","passed","2026-08-28","","Upload a file and check file path","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-08-28","unknown","2026-08-28","","Check frames nested are displayed properly","",""
"","32084","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","failed","2026-08-28","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","2988","Check broken links returns an error 500","UI","2026-08-28","passed","2026-08-28","","popup","",""
"","32333","Check API response by clicking on links","UI","2026-08-28","failed","2026-08-28","","popup","",""
"","1463","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","unknown","2026-08-28","","Change input value by clicking on the slider bar","",""
"","195","Create a new pet in petstore API","APIs","2026-08-28","passed","2026-08-28","","petstore","",""
"","2231","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-28","passed","2026-08-28","","Check suggestions when using autocomplete on input field","",""
"","31937","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-08-28","failed","2026-08-28","","Navigate using in-page menu and sub-menu contents on hover","",""
"","5838","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-08-28","passed","2026-08-28","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32403","Display button click when clicked on","UI","2026-08-28","failed","2026-08-28","","popup","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-08-28","unknown","2026-08-28","","Check multiple frames are displayed properly","",""
"","6690","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-08-28","passed","2026-08-28","","Redirection to a new tab when clicking on ""New Tab"" button","",""
