"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32548","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 15 04:47:58 UTC 2026","failed","Wed Apr 15 04:48:31 UTC 2026","","Delete the third entry in the web table","",""
"","32516","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 15 04:46:53 UTC 2026","failed","Wed Apr 15 04:47:26 UTC 2026","","Add a new entry to web table","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Wed Apr 15 04:42:26 UTC 2026","skipped","Wed Apr 15 04:42:26 UTC 2026","","Retrieve version Mysql","",""
"","32493","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Wed Apr 15 04:50:45 UTC 2026","failed","Wed Apr 15 04:51:18 UTC 2026","","Check different alerts popins are displayed","",""
"","32461","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Wed Apr 15 04:51:50 UTC 2026","failed","Wed Apr 15 04:52:23 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","32638","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Apr 15 04:48:31 UTC 2026","failed","Wed Apr 15 04:49:04 UTC 2026","","Search Kierra entry in the web table","",""
"","156","Rename a pet in petstore API","APIs","Wed Apr 15 04:42:26 UTC 2026","passed","Wed Apr 15 04:42:26 UTC 2026","","petstore","",""
"","32520","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 15 05:00:14 UTC 2026","failed","Wed Apr 15 05:00:47 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","1843","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 15 05:00:09 UTC 2026","unknown","Wed Apr 15 05:00:11 UTC 2026","","Checking a date via date picker using calendar module","",""
"","1","Check frames nested are displayed properly","FRAMES","Wed Apr 15 04:56:06 UTC 2026","unknown","Wed Apr 15 04:56:06 UTC 2026","","Check frames nested are displayed properly","",""
"","318","Delete a pet in petstore API","APIs","Wed Apr 15 04:42:26 UTC 2026","passed","Wed Apr 15 04:42:26 UTC 2026","","petstore","",""
"","32516","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 15 04:59:35 UTC 2026","failed","Wed Apr 15 05:00:07 UTC 2026","","Check suggestions when using autocomplete on input field","",""
"","1638","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 15 05:00:11 UTC 2026","unknown","Wed Apr 15 05:00:12 UTC 2026","","Change input value by moving the slider","",""
"","1747","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Apr 15 05:00:07 UTC 2026","unknown","Wed Apr 15 05:00:09 UTC 2026","","Checking a date via date picker using input field","",""
"","5954","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Wed Apr 15 04:52:36 UTC 2026","passed","Wed Apr 15 04:52:42 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32527","Drag and drop a draggable element into another","DRAG_AND_DROP","Wed Apr 15 04:55:01 UTC 2026","failed","Wed Apr 15 04:55:34 UTC 2026","","Drag and drop a draggable element into another","",""
