"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 02 02:23:42 GMT 2024","Thu May 02 02:23:58 GMT 2024","16052","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Thu May 02 02:25:41 GMT 2024","Thu May 02 02:25:55 GMT 2024","13790","UI","popup","","","","Fill a complete form using external json data",""
"passed","Thu May 02 02:29:11 GMT 2024","Thu May 02 02:29:16 GMT 2024","4655","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"unknown","Thu May 02 02:25:55 GMT 2024","Thu May 02 02:25:55 GMT 2024","2","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Thu May 02 02:22:23 GMT 2024","Thu May 02 02:22:28 GMT 2024","4754","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Thu May 02 02:28:14 GMT 2024","Thu May 02 02:28:18 GMT 2024","4259","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Thu May 02 02:23:34 GMT 2024","Thu May 02 02:23:38 GMT 2024","4390","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Thu May 02 02:28:18 GMT 2024","Thu May 02 02:28:22 GMT 2024","4171","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Thu May 02 02:21:12 GMT 2024","Thu May 02 02:21:12 GMT 2024","445","APIs","petstore","","","","Rename a pet in petstore API",""
"unknown","Thu May 02 02:28:33 GMT 2024","Thu May 02 02:28:36 GMT 2024","3388","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Thu May 02 02:23:08 GMT 2024","Thu May 02 02:23:12 GMT 2024","4672","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
