"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32213","Drag and drop a draggable element into another","DRAG_AND_DROP","Mon Mar 09 04:24:42 UTC 2026","failed","Mon Mar 09 04:25:14 UTC 2026","","Drag and drop a draggable element into another","",""
"","68","Search a pet in petstore API","APIs","Mon Mar 09 04:11:42 UTC 2026","passed","Mon Mar 09 04:11:42 UTC 2026","","petstore","",""
"","1581","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:29:48 UTC 2026","unknown","Mon Mar 09 04:29:50 UTC 2026","","Change input value by clicking on the slider bar","",""
"","6847","Check dynamic elements change properties after 5 seconds","UI","Mon Mar 09 04:24:35 UTC 2026","passed","Mon Mar 09 04:24:42 UTC 2026","","popup","",""
"","32934","Redirection to a new page when clicking on link (tabs and windows)","UI","Mon Mar 09 04:11:42 UTC 2026","failed","Mon Mar 09 04:12:15 UTC 2026","","popup","",""
"","32525","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 09 04:17:43 UTC 2026","failed","Mon Mar 09 04:18:15 UTC 2026","","Search Kierra entry in the web table","",""
"","32275","Display checkbox folders and sub-folders when checked","UI","Mon Mar 09 04:21:53 UTC 2026","failed","Mon Mar 09 04:22:25 UTC 2026","","popup","",""
"","5925","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Mon Mar 09 04:21:47 UTC 2026","passed","Mon Mar 09 04:21:53 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32305","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:30:22 UTC 2026","failed","Mon Mar 09 04:30:54 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","32346","Display radio button text when selected","UI","Mon Mar 09 04:23:30 UTC 2026","failed","Mon Mar 09 04:24:02 UTC 2026","","popup","",""
"","32451","Display button click when clicked on","UI","Mon Mar 09 04:24:02 UTC 2026","failed","Mon Mar 09 04:24:35 UTC 2026","","popup","",""
"","32576","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Mar 09 04:19:57 UTC 2026","failed","Mon Mar 09 04:20:29 UTC 2026","","Check different alerts popins are displayed","",""
"","1570","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:29:45 UTC 2026","unknown","Mon Mar 09 04:29:47 UTC 2026","","Checking a date via date picker using calendar module","",""
"","32384","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:29:11 UTC 2026","failed","Mon Mar 09 04:29:43 UTC 2026","","Check suggestions when using autocomplete on input field","",""
"","1554","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:29:47 UTC 2026","unknown","Mon Mar 09 04:29:48 UTC 2026","","Change input value by moving the slider","",""
"","160","Delete a pet in petstore API","APIs","Mon Mar 09 04:11:42 UTC 2026","passed","Mon Mar 09 04:11:42 UTC 2026","","petstore","",""
"","32321","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Mon Mar 09 04:21:02 UTC 2026","failed","Mon Mar 09 04:21:34 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","32219","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Mon Mar 09 04:25:57 UTC 2026","failed","Mon Mar 09 04:26:29 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","32410","Check API response by clicking on links","UI","Mon Mar 09 04:15:30 UTC 2026","failed","Mon Mar 09 04:16:03 UTC 2026","","popup","",""
"","1","Check multiple frames are displayed properly","FRAMES","Mon Mar 09 04:25:46 UTC 2026","unknown","Mon Mar 09 04:25:46 UTC 2026","","Check multiple frames are displayed properly","",""
"","1630","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Mar 09 04:25:55 UTC 2026","unknown","Mon Mar 09 04:25:57 UTC 2026","","Navigate using in-page tab contents on click","",""
"","32458","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 09 04:16:38 UTC 2026","failed","Mon Mar 09 04:17:10 UTC 2026","","Edit the first entry in the web table","",""
"","32389","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:29:50 UTC 2026","failed","Mon Mar 09 04:30:22 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","6886","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Mar 09 04:21:34 UTC 2026","passed","Mon Mar 09 04:21:41 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","32232","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Mar 09 04:26:29 UTC 2026","failed","Mon Mar 09 04:27:02 UTC 2026","","Fill all the select fields displayed","",""
"","1522","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:29:43 UTC 2026","unknown","Mon Mar 09 04:29:45 UTC 2026","","Checking a date via date picker using input field","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Mon Mar 09 04:11:42 UTC 2026","skipped","Mon Mar 09 04:11:42 UTC 2026","","Retrieve version MSSQL","",""
"","2865","Check broken links returns an error 500","UI","Mon Mar 09 04:16:03 UTC 2026","passed","Mon Mar 09 04:16:05 UTC 2026","","popup","",""
"","67","Rename a pet in petstore API","APIs","Mon Mar 09 04:11:42 UTC 2026","passed","Mon Mar 09 04:11:42 UTC 2026","","petstore","",""
"","32415","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Mar 09 04:28:39 UTC 2026","failed","Mon Mar 09 04:29:11 UTC 2026","","Display information tooltips on hover for designated element","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Mon Mar 09 04:11:42 UTC 2026","skipped","Mon Mar 09 04:11:42 UTC 2026","","Retrieve version Mysql","",""
"","32479","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 09 04:30:54 UTC 2026","failed","Mon Mar 09 04:31:27 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
