"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 26 02:38:42 GMT 2024","Tue Mar 26 02:39:12 GMT 2024","30505","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Tue Mar 26 02:20:33 GMT 2024","Tue Mar 26 02:21:01 GMT 2024","28136","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"failed","Tue Mar 26 02:37:28 GMT 2024","Tue Mar 26 02:37:58 GMT 2024","30502","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Tue Mar 26 02:16:09 GMT 2024","Tue Mar 26 02:16:10 GMT 2024","232","APIs","petstore","","","","Rename a pet in petstore API",""
"passed","Tue Mar 26 02:33:22 GMT 2024","Tue Mar 26 02:33:49 GMT 2024","27227","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"failed","Tue Mar 26 02:36:57 GMT 2024","Tue Mar 26 02:37:28 GMT 2024","30509","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Tue Mar 26 02:16:09 GMT 2024","Tue Mar 26 02:16:09 GMT 2024","322","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Tue Mar 26 02:19:17 GMT 2024","Tue Mar 26 02:19:32 GMT 2024","14775","UI","popup","","","","Check API response by clicking on links",""
"failed","Tue Mar 26 02:33:49 GMT 2024","Tue Mar 26 02:34:20 GMT 2024","30504","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Tue Mar 26 02:29:06 GMT 2024","Tue Mar 26 02:29:31 GMT 2024","24369","UI","popup","","","","Display button click when clicked on",""
"passed","Tue Mar 26 02:30:01 GMT 2024","Tue Mar 26 02:30:22 GMT 2024","20428","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"failed","Tue Mar 26 02:26:11 GMT 2024","Tue Mar 26 02:26:42 GMT 2024","30493","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Tue Mar 26 02:27:12 GMT 2024","Tue Mar 26 02:27:36 GMT 2024","23680","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Tue Mar 26 02:35:51 GMT 2024","Tue Mar 26 02:36:20 GMT 2024","28291","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Tue Mar 26 02:16:09 GMT 2024","Tue Mar 26 02:16:09 GMT 2024","108","APIs","petstore","","","","Search a pet in petstore API",""
"failed","Tue Mar 26 02:39:12 GMT 2024","Tue Mar 26 02:39:43 GMT 2024","30591","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"failed","Tue Mar 26 02:28:36 GMT 2024","Tue Mar 26 02:29:06 GMT 2024","30589","UI","popup","","","","Display radio button text when selected",""
"failed","Tue Mar 26 02:26:42 GMT 2024","Tue Mar 26 02:27:12 GMT 2024","30516","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Tue Mar 26 02:16:10 GMT 2024","Tue Mar 26 02:16:10 GMT 2024","245","APIs","petstore","","","","Delete a pet in petstore API",""
"unknown","Tue Mar 26 02:30:52 GMT 2024","Tue Mar 26 02:30:52 GMT 2024","2","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Tue Mar 26 02:25:47 GMT 2024","Tue Mar 26 02:26:11 GMT 2024","23905","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Tue Mar 26 02:21:01 GMT 2024","Tue Mar 26 02:21:20 GMT 2024","19063","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"failed","Tue Mar 26 02:24:19 GMT 2024","Tue Mar 26 02:24:50 GMT 2024","30591","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"unknown","Tue Mar 26 02:37:58 GMT 2024","Tue Mar 26 02:38:18 GMT 2024","19840","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Tue Mar 26 02:36:20 GMT 2024","Tue Mar 26 02:36:41 GMT 2024","21798","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"failed","Tue Mar 26 02:30:22 GMT 2024","Tue Mar 26 02:30:52 GMT 2024","30496","UI","popup","","","","Fill a complete form using external json data",""
"failed","Tue Mar 26 02:21:47 GMT 2024","Tue Mar 26 02:22:17 GMT 2024","30506","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Tue Mar 26 02:38:18 GMT 2024","Tue Mar 26 02:38:42 GMT 2024","23418","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"unknown","Tue Mar 26 02:33:02 GMT 2024","Tue Mar 26 02:33:22 GMT 2024","19963","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"unknown","Tue Mar 26 02:30:52 GMT 2024","Tue Mar 26 02:30:52 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"unknown","Tue Mar 26 02:36:41 GMT 2024","Tue Mar 26 02:36:57 GMT 2024","16041","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Tue Mar 26 02:16:10 GMT 2024","Tue Mar 26 02:16:38 GMT 2024","28252","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"failed","Tue Mar 26 02:20:03 GMT 2024","Tue Mar 26 02:20:33 GMT 2024","30516","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Tue Mar 26 02:25:21 GMT 2024","Tue Mar 26 02:25:47 GMT 2024","26903","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"skipped","Tue Mar 26 02:16:10 GMT 2024","Tue Mar 26 02:16:10 GMT 2024","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"unknown","Tue Mar 26 02:31:40 GMT 2024","Tue Mar 26 02:31:59 GMT 2024","18445","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Tue Mar 26 02:21:20 GMT 2024","Tue Mar 26 02:21:47 GMT 2024","26409","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"failed","Tue Mar 26 02:29:31 GMT 2024","Tue Mar 26 02:30:01 GMT 2024","30499","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"skipped","Tue Mar 26 02:16:10 GMT 2024","Tue Mar 26 02:16:10 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"failed","Tue Mar 26 02:22:17 GMT 2024","Tue Mar 26 02:22:48 GMT 2024","30578","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"failed","Tue Mar 26 02:19:32 GMT 2024","Tue Mar 26 02:20:03 GMT 2024","30518","UI","popup","","","","Check broken links returns an error 500",""
