"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Mar 01 02:35:58 GMT 2024","Fri Mar 01 02:36:29 GMT 2024","30843","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Fri Mar 01 02:25:41 GMT 2024","Fri Mar 01 02:25:46 GMT 2024","5077","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Fri Mar 01 02:30:29 GMT 2024","Fri Mar 01 02:30:39 GMT 2024","10326","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Fri Mar 01 02:28:55 GMT 2024","Fri Mar 01 02:29:03 GMT 2024","8157","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"failed","Fri Mar 01 02:25:10 GMT 2024","Fri Mar 01 02:25:41 GMT 2024","30907","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Fri Mar 01 02:23:07 GMT 2024","Fri Mar 01 02:23:23 GMT 2024","15669","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"passed","Fri Mar 01 02:20:44 GMT 2024","Fri Mar 01 02:20:45 GMT 2024","507","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"failed","Fri Mar 01 02:27:31 GMT 2024","Fri Mar 01 02:28:02 GMT 2024","30859","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"unknown","Fri Mar 01 02:30:39 GMT 2024","Fri Mar 01 02:30:39 GMT 2024","0","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"failed","Fri Mar 01 02:33:55 GMT 2024","Fri Mar 01 02:34:32 GMT 2024","37607","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"skipped","Fri Mar 01 02:20:45 GMT 2024","Fri Mar 01 02:20:45 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"failed","Fri Mar 01 02:37:17 GMT 2024","Fri Mar 01 02:37:48 GMT 2024","30733","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
