"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","232","Rename a pet in petstore API","APIs","2026-07-28","passed","2026-07-28","","petstore","",""
"","32495","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-07-28","failed","2026-07-28","","Display information tooltips on hover for designated element","",""
"","1902","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","2026-07-28","unknown","2026-07-28","","Navigate using in-page tab contents on click","",""
"","6988","Check dynamic elements change properties after 5 seconds","UI","2026-07-28","passed","2026-07-28","","popup","",""
"","1839","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","unknown","2026-07-28","","Change input value by moving the slider","",""
"","32556","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","failed","2026-07-28","","Click on ""Stop"" to stop the progress bar from filling","",""
"","311","Delete a pet in petstore API","APIs","2026-07-28","passed","2026-07-28","","petstore","",""
"","1856","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","unknown","2026-07-28","","Checking a date via date picker using calendar module","",""
"","3196","Check broken links returns an error 500","UI","2026-07-28","passed","2026-07-28","","popup","",""
"","213","Search a pet in petstore API","APIs","2026-07-28","passed","2026-07-28","","petstore","",""
"","33280","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-07-28","failed","2026-07-28","","popup","",""
"","32590","Display radio button text when selected","UI","2026-07-28","failed","2026-07-28","","popup","",""
"","7059","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-07-28","passed","2026-07-28","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","2026-07-28","skipped","2026-07-28","","Retrieve version MSSQL","",""
"","32762","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","failed","2026-07-28","","Check suggestions when using autocomplete on input field","",""
"","32721","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-28","failed","2026-07-28","","Edit the first entry in the web table","",""
"","32483","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-07-28","failed","2026-07-28","","Drag and drop a draggable element into another","",""
"","32644","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-28","failed","2026-07-28","","Delete the third entry in the web table","",""
"","32838","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-28","failed","2026-07-28","","Search Kierra entry in the web table","",""
"","32530","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-07-28","failed","2026-07-28","","Fill all the select fields displayed","",""
"","401","Create a new pet in petstore API","APIs","2026-07-28","passed","2026-07-28","","petstore","",""
"","32633","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","failed","2026-07-28","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","32474","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-07-28","failed","2026-07-28","","Navigate using in-page menu and sub-menu contents on hover","",""
"","1898","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-07-28","unknown","2026-07-28","","Open only the selected accordian section on click","",""
"","0","Check frames nested are displayed properly","FRAMES","2026-07-28","unknown","2026-07-28","","Check frames nested are displayed properly","",""
"","6233","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-07-28","passed","2026-07-28","","Redirection to a new window when clicking on ""New Window"" button","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","2026-07-28","skipped","2026-07-28","","Retrieve version Mysql","",""
"","1820","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","unknown","2026-07-28","","Change input value by clicking on the slider bar","",""
"","32771","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-07-28","failed","2026-07-28","","Check different alerts popins are displayed","",""
"","32841","Display button click when clicked on","UI","2026-07-28","failed","2026-07-28","","popup","",""
"","32651","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","failed","2026-07-28","","Click on ""Start"" to fill up the progress bar","",""
"","33059","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-28","failed","2026-07-28","","Add a new entry to web table","",""
"","2327","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-28","passed","2026-07-28","","Download a file online","",""
"","32473","Fill a complete form using external json data","UI","2026-07-28","failed","2026-07-28","","popup","",""
"","1676","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-28","unknown","2026-07-28","","Checking a date via date picker using input field","",""
"","6262","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-07-28","passed","2026-07-28","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32836","Check API response by clicking on links","UI","2026-07-28","failed","2026-07-28","","popup","",""
"","33020","Display checkbox folders and sub-folders when checked","UI","2026-07-28","failed","2026-07-28","","popup","",""
"","32720","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-07-28","failed","2026-07-28","","Check different modals dialogs popin are displayed","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-07-28","unknown","2026-07-28","","Check multiple frames are displayed properly","",""
"","2279","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-28","passed","2026-07-28","","Upload a file and check file path","",""
