"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3641","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Thu Nov 07 02:44:47 GMT 2024","passed","Thu Nov 07 02:44:50 GMT 2024","","Check different modals dialogs popin are displayed","",""
"","3760","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 07 02:47:57 GMT 2024","passed","Thu Nov 07 02:48:01 GMT 2024","","Click on ""Start"" to fill up the progress bar","",""
"","2540","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 07 02:47:49 GMT 2024","unknown","Thu Nov 07 02:47:52 GMT 2024","","Checking a date via date picker using calendar module","",""
"","130","Rename a pet in petstore API","APIs","Thu Nov 07 02:42:57 GMT 2024","passed","Thu Nov 07 02:42:57 GMT 2024","","petstore","",""
"","11191","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Thu Nov 07 02:44:50 GMT 2024","passed","Thu Nov 07 02:45:01 GMT 2024","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","6138","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 07 02:43:59 GMT 2024","passed","Thu Nov 07 02:44:05 GMT 2024","","Delete the third entry in the web table","",""
"","2918","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Thu Nov 07 02:46:30 GMT 2024","unknown","Thu Nov 07 02:46:32 GMT 2024","","Navigate using in-page tab contents on click","",""
"","3627","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Thu Nov 07 02:46:32 GMT 2024","passed","Thu Nov 07 02:46:36 GMT 2024","","Navigate using in-page menu and sub-menu contents on hover","",""
"","4385","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 07 02:43:48 GMT 2024","passed","Thu Nov 07 02:43:52 GMT 2024","","Add a new entry to web table","",""
"","3583","Check API response by clicking on links","UI","Thu Nov 07 02:43:40 GMT 2024","passed","Thu Nov 07 02:43:43 GMT 2024","","popup","",""
"","3033","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 07 02:47:46 GMT 2024","unknown","Thu Nov 07 02:47:49 GMT 2024","","Checking a date via date picker using input field","",""
"","3910","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 07 02:44:13 GMT 2024","passed","Thu Nov 07 02:44:16 GMT 2024","","Download a file online","",""
"","2873","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 07 02:47:55 GMT 2024","unknown","Thu Nov 07 02:47:57 GMT 2024","","Change input value by clicking on the slider bar","",""
"","322","Delete a pet in petstore API","APIs","Thu Nov 07 02:42:57 GMT 2024","passed","Thu Nov 07 02:42:58 GMT 2024","","petstore","",""
"","284","Create a new pet in petstore API","APIs","Thu Nov 07 02:42:57 GMT 2024","passed","Thu Nov 07 02:42:57 GMT 2024","","petstore","",""
"","7226","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Thu Nov 07 02:46:09 GMT 2024","unknown","Thu Nov 07 02:46:16 GMT 2024","","Open only the selected accordian section on click","",""
"","3362","Display radio button text when selected","UI","Thu Nov 07 02:45:35 GMT 2024","passed","Thu Nov 07 02:45:38 GMT 2024","","popup","",""
"","6375","Fill a complete form using external json data","UI","Thu Nov 07 02:45:56 GMT 2024","passed","Thu Nov 07 02:46:02 GMT 2024","","popup","",""
"","8777","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Thu Nov 07 02:47:29 GMT 2024","passed","Thu Nov 07 02:47:37 GMT 2024","","Display information tooltips on hover for designated element","",""
"","275","Search a pet in petstore API","APIs","Thu Nov 07 02:42:57 GMT 2024","passed","Thu Nov 07 02:42:57 GMT 2024","","petstore","",""
"","4752","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 07 02:48:05 GMT 2024","passed","Thu Nov 07 02:48:10 GMT 2024","","The button ""Reset"" is visible after the progress bar is at 100%","",""
