"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Thu Jan 25 02:32:44 GMT 2024","Thu Jan 25 02:32:47 GMT 2024","3287","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Thu Jan 25 02:30:24 GMT 2024","Thu Jan 25 02:30:29 GMT 2024","5150","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Thu Jan 25 02:30:07 GMT 2024","Thu Jan 25 02:30:11 GMT 2024","3558","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Thu Jan 25 02:29:29 GMT 2024","Thu Jan 25 02:29:37 GMT 2024","8763","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Thu Jan 25 02:31:30 GMT 2024","Thu Jan 25 02:31:34 GMT 2024","4252","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"skipped","Thu Jan 25 02:27:47 GMT 2024","Thu Jan 25 02:27:47 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"unknown","Thu Jan 25 02:31:06 GMT 2024","Thu Jan 25 02:31:06 GMT 2024","1","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"unknown","Thu Jan 25 02:32:47 GMT 2024","Thu Jan 25 02:32:50 GMT 2024","3184","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Thu Jan 25 02:28:25 GMT 2024","Thu Jan 25 02:28:30 GMT 2024","4603","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Thu Jan 25 02:29:24 GMT 2024","Thu Jan 25 02:29:29 GMT 2024","4771","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Thu Jan 25 02:32:36 GMT 2024","Thu Jan 25 02:32:41 GMT 2024","4158","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Thu Jan 25 02:31:34 GMT 2024","Thu Jan 25 02:31:39 GMT 2024","5068","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
