"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 02:45:02 GMT 2023","Fri Feb 03 02:45:07 GMT 2023","4588","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Fri Feb 03 02:46:02 GMT 2023","Fri Feb 03 02:46:10 GMT 2023","7243","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Fri Feb 03 02:46:29 GMT 2023","Fri Feb 03 02:46:32 GMT 2023","3438","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Fri Feb 03 02:49:07 GMT 2023","Fri Feb 03 02:49:12 GMT 2023","4771","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Fri Feb 03 02:49:03 GMT 2023","Fri Feb 03 02:49:07 GMT 2023","3918","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Fri Feb 03 02:45:23 GMT 2023","Fri Feb 03 02:45:26 GMT 2023","3613","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Fri Feb 03 02:45:11 GMT 2023","Fri Feb 03 02:45:15 GMT 2023","3761","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Fri Feb 03 02:45:42 GMT 2023","Fri Feb 03 02:45:46 GMT 2023","4087","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Fri Feb 03 02:47:48 GMT 2023","Fri Feb 03 02:47:52 GMT 2023","4054","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"unknown","Fri Feb 03 02:48:51 GMT 2023","Fri Feb 03 02:48:54 GMT 2023","2799","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Fri Feb 03 02:46:37 GMT 2023","Fri Feb 03 02:46:45 GMT 2023","8393","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"unknown","Fri Feb 03 02:47:29 GMT 2023","Fri Feb 03 02:47:30 GMT 2023","3","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"skipped","Fri Feb 03 02:44:24 GMT 2023","Fri Feb 03 02:44:24 GMT 2023","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"unknown","Fri Feb 03 02:47:45 GMT 2023","Fri Feb 03 02:47:48 GMT 2023","2727","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Fri Feb 03 02:44:57 GMT 2023","Fri Feb 03 02:45:02 GMT 2023","5452","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
