"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32355","Fill a complete form using external json data","UI","2026-09-11","failed","2026-09-11","","popup","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-09-11","unknown","2026-09-11","","Check frames nested are displayed properly","",""
"","32482","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-11","failed","2026-09-11","","Edit the first entry in the web table","",""
"","32239","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-09-11","failed","2026-09-11","","Fill all the select fields displayed","",""
"","132","Search a pet in petstore API","APIs","2026-09-11","passed","2026-09-11","","petstore","",""
"","1483","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","unknown","2026-09-11","","Change input value by moving the slider","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","2026-09-11","skipped","2026-09-11","","Retrieve version MSSQL","",""
"","5877","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-09-11","passed","2026-09-11","","Redirection to a new window when clicking on ""New Window"" button","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-09-11","unknown","2026-09-11","","Check multiple frames are displayed properly","",""
"","32798","Display button click when clicked on","UI","2026-09-11","failed","2026-09-11","","popup","",""
"","32579","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","failed","2026-09-11","","Click on ""Stop"" to stop the progress bar from filling","",""
"","7055","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-09-11","passed","2026-09-11","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","1707","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","unknown","2026-09-11","","Checking a date via date picker using calendar module","",""
"","1813","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-11","passed","2026-09-11","","Download a file online","",""
"","275","Delete a pet in petstore API","APIs","2026-09-11","passed","2026-09-11","","petstore","",""
"","32916","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-11","failed","2026-09-11","","Add a new entry to web table","",""
"","32515","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-09-11","failed","2026-09-11","","Check different alerts popins are displayed","",""
"","3106","Check broken links returns an error 500","UI","2026-09-11","passed","2026-09-11","","popup","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","2026-09-11","skipped","2026-09-11","","Retrieve version Mysql","",""
"","32550","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-11","failed","2026-09-11","","Delete the third entry in the web table","",""
"","1842","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-09-11","unknown","2026-09-11","","Open only the selected accordian section on click","",""
"","277","Create a new pet in petstore API","APIs","2026-09-11","passed","2026-09-11","","petstore","",""
"","32467","Display checkbox folders and sub-folders when checked","UI","2026-09-11","failed","2026-09-11","","popup","",""
"","32501","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","failed","2026-09-11","","Click on ""Start"" to fill up the progress bar","",""
"","32278","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-09-11","failed","2026-09-11","","Drag and drop a draggable element into another","",""
"","32951","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-09-11","failed","2026-09-11","","Check different modals dialogs popin are displayed","",""
"","32464","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","failed","2026-09-11","","Check suggestions when using autocomplete on input field","",""
"","1659","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","unknown","2026-09-11","","Checking a date via date picker using input field","",""
"","1677","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","unknown","2026-09-11","","Change input value by clicking on the slider bar","",""
"","32323","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-11","failed","2026-09-11","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","33406","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-11","failed","2026-09-11","","Search Kierra entry in the web table","",""
"","32428","Display radio button text when selected","UI","2026-09-11","failed","2026-09-11","","popup","",""
"","32511","Check API response by clicking on links","UI","2026-09-11","failed","2026-09-11","","popup","",""
"","32257","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-09-11","failed","2026-09-11","","Display information tooltips on hover for designated element","",""
"","32914","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-09-11","failed","2026-09-11","","popup","",""
"","181","Rename a pet in petstore API","APIs","2026-09-11","passed","2026-09-11","","petstore","",""
"","2069","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-11","passed","2026-09-11","","Upload a file and check file path","",""
"","5916","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-09-11","passed","2026-09-11","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","6899","Check dynamic elements change properties after 5 seconds","UI","2026-09-11","passed","2026-09-11","","popup","",""
