"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 02:31:39 GMT 2024","Mon Jun 24 02:31:45 GMT 2024","5491","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Jun 24 02:32:46 GMT 2024","Mon Jun 24 02:32:50 GMT 2024","4056","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon Jun 24 02:30:39 GMT 2024","Mon Jun 24 02:30:43 GMT 2024","3700","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Mon Jun 24 02:32:33 GMT 2024","Mon Jun 24 02:32:36 GMT 2024","2537","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Mon Jun 24 02:29:53 GMT 2024","Mon Jun 24 02:29:57 GMT 2024","3107","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Mon Jun 24 02:29:53 GMT 2024","Mon Jun 24 02:29:53 GMT 2024","111","APIs","petstore","","","","Rename a pet in petstore API",""
"skipped","Mon Jun 24 02:29:53 GMT 2024","Mon Jun 24 02:29:53 GMT 2024","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Jun 24 02:29:53 GMT 2024","Mon Jun 24 02:29:53 GMT 2024","331","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Mon Jun 24 02:29:52 GMT 2024","Mon Jun 24 02:29:53 GMT 2024","318","APIs","petstore","","","","Create a new pet in petstore API",""
"skipped","Mon Jun 24 02:29:53 GMT 2024","Mon Jun 24 02:29:53 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Mon Jun 24 02:34:02 GMT 2024","Mon Jun 24 02:34:06 GMT 2024","3962","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Mon Jun 24 02:31:16 GMT 2024","Mon Jun 24 02:31:24 GMT 2024","8369","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Mon Jun 24 02:31:05 GMT 2024","Mon Jun 24 02:31:09 GMT 2024","3434","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Mon Jun 24 02:30:18 GMT 2024","Mon Jun 24 02:30:22 GMT 2024","3856","UI","popup","","","","Check API response by clicking on links",""
"passed","Mon Jun 24 02:30:43 GMT 2024","Mon Jun 24 02:30:46 GMT 2024","3429","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
