"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33189","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-06-08","failed","2026-06-08","","Display information tooltips on hover for designated element","",""
"","32248","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-08","failed","2026-06-08","","Check suggestions when using autocomplete on input field","",""
"","32285","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-08","failed","2026-06-08","","Edit the first entry in the web table","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","2026-06-08","skipped","2026-06-08","","Retrieve version MSSQL","",""
"","32","Search a pet in petstore API","APIs","2026-06-08","passed","2026-06-08","","petstore","",""
"","33189","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-06-08","failed","2026-06-08","","popup","",""
"","32259","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-08","failed","2026-06-08","","Search Kierra entry in the web table","",""
"","32185","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-08","failed","2026-06-08","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-06-08","unknown","2026-06-08","","Check frames nested are displayed properly","",""
"","1330","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-08","unknown","2026-06-08","","Change input value by moving the slider","",""
"","32323","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-06-08","failed","2026-06-08","","Check different modals dialogs popin are displayed","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","2026-06-08","skipped","2026-06-08","","Retrieve version Mysql","",""
"","1428","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-08","unknown","2026-06-08","","Change input value by clicking on the slider bar","",""
"","321","Create a new pet in petstore API","APIs","2026-06-08","passed","2026-06-08","","petstore","",""
