"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 27 02:31:24 GMT 2023","Thu Apr 27 02:32:01 GMT 2023","36881","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"unknown","Thu Apr 27 02:32:01 GMT 2023","Thu Apr 27 02:32:01 GMT 2023","2","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Thu Apr 27 02:32:23 GMT 2023","Thu Apr 27 02:32:31 GMT 2023","7755","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Thu Apr 27 02:28:10 GMT 2023","Thu Apr 27 02:28:10 GMT 2023","382","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"unknown","Thu Apr 27 02:32:20 GMT 2023","Thu Apr 27 02:32:23 GMT 2023","2813","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Thu Apr 27 02:28:52 GMT 2023","Thu Apr 27 02:28:58 GMT 2023","5241","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"unknown","Thu Apr 27 02:32:07 GMT 2023","Thu Apr 27 02:32:10 GMT 2023","3728","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"skipped","Thu Apr 27 02:28:11 GMT 2023","Thu Apr 27 02:28:11 GMT 2023","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Thu Apr 27 02:28:10 GMT 2023","Thu Apr 27 02:28:11 GMT 2023","327","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Thu Apr 27 02:29:12 GMT 2023","Thu Apr 27 02:29:16 GMT 2023","4110","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Thu Apr 27 02:28:10 GMT 2023","Thu Apr 27 02:28:10 GMT 2023","215","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"unknown","Thu Apr 27 02:33:29 GMT 2023","Thu Apr 27 02:33:32 GMT 2023","2692","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Thu Apr 27 02:29:16 GMT 2023","Thu Apr 27 02:29:20 GMT 2023","4386","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Thu Apr 27 02:29:47 GMT 2023","Thu Apr 27 02:30:18 GMT 2023","30795","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"unknown","Thu Apr 27 02:33:35 GMT 2023","Thu Apr 27 02:33:38 GMT 2023","2968","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Thu Apr 27 02:28:10 GMT 2023","Thu Apr 27 02:28:10 GMT 2023","189","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"passed","Thu Apr 27 02:28:11 GMT 2023","Thu Apr 27 02:28:15 GMT 2023","3764","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Thu Apr 27 02:33:47 GMT 2023","Thu Apr 27 02:33:52 GMT 2023","4608","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Thu Apr 27 02:29:07 GMT 2023","Thu Apr 27 02:29:12 GMT 2023","4550","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Thu Apr 27 02:33:21 GMT 2023","Thu Apr 27 02:33:25 GMT 2023","4373","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Thu Apr 27 02:28:43 GMT 2023","Thu Apr 27 02:28:47 GMT 2023","4512","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"passed","Thu Apr 27 02:30:18 GMT 2023","Thu Apr 27 02:30:26 GMT 2023","8498","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"unknown","Thu Apr 27 02:33:38 GMT 2023","Thu Apr 27 02:33:42 GMT 2023","3933","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"skipped","Thu Apr 27 02:28:11 GMT 2023","Thu Apr 27 02:28:11 GMT 2023","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Thu Apr 27 02:31:18 GMT 2023","Thu Apr 27 02:31:24 GMT 2023","5791","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"unknown","Thu Apr 27 02:33:32 GMT 2023","Thu Apr 27 02:33:35 GMT 2023","3348","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Thu Apr 27 02:33:52 GMT 2023","Thu Apr 27 02:33:57 GMT 2023","5012","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Thu Apr 27 02:29:02 GMT 2023","Thu Apr 27 02:29:07 GMT 2023","4651","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
