"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Check multiple frames are displayed properly","FRAMES","Mon Apr 21 03:13:37 GMT 2025","unknown","Mon Apr 21 03:13:37 GMT 2025","","Check multiple frames are displayed properly","",""
"","3986","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:19:28 GMT 2025","passed","Mon Apr 21 03:19:32 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","7852","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Mon Apr 21 03:11:26 GMT 2025","passed","Mon Apr 21 03:11:34 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","2843","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:19:35 GMT 2025","unknown","Mon Apr 21 03:19:38 GMT 2025","","Checking a date via date picker using calendar module","",""
"","7559","Fill a complete form using external json data","UI","Mon Apr 21 03:13:29 GMT 2025","passed","Mon Apr 21 03:13:37 GMT 2025","","popup","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Mon Apr 21 03:06:12 GMT 2025","skipped","Mon Apr 21 03:06:12 GMT 2025","","Retrieve version MSSQL","",""
"","6503","Check broken links returns an error 500","UI","Mon Apr 21 03:08:32 GMT 2025","failed","Mon Apr 21 03:08:38 GMT 2025","","popup","",""
"","3993","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Mon Apr 21 03:11:14 GMT 2025","passed","Mon Apr 21 03:11:18 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","207","Search a pet in petstore API","APIs","Mon Apr 21 03:06:11 GMT 2025","passed","Mon Apr 21 03:06:12 GMT 2025","","petstore","",""
"","30627","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Mon Apr 21 03:16:45 GMT 2025","failed","Mon Apr 21 03:17:15 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","4895","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:20:20 GMT 2025","passed","Mon Apr 21 03:20:25 GMT 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","30765","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Apr 21 03:08:38 GMT 2025","failed","Mon Apr 21 03:09:09 GMT 2025","","Add a new entry to web table","",""
"","30943","Check API response by clicking on links","UI","Mon Apr 21 03:08:01 GMT 2025","failed","Mon Apr 21 03:08:32 GMT 2025","","popup","",""
"","2807","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:19:32 GMT 2025","unknown","Mon Apr 21 03:19:35 GMT 2025","","Checking a date via date picker using input field","",""
"","36532","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Apr 21 03:17:15 GMT 2025","failed","Mon Apr 21 03:17:52 GMT 2025","","Fill all the select fields displayed","",""
"","30722","Check dynamic elements change properties after 5 seconds","UI","Mon Apr 21 03:12:53 GMT 2025","failed","Mon Apr 21 03:13:24 GMT 2025","","popup","",""
"","3194","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Apr 21 03:16:41 GMT 2025","unknown","Mon Apr 21 03:16:45 GMT 2025","","Navigate using in-page tab contents on click","",""
"","282","Rename a pet in petstore API","APIs","Mon Apr 21 03:06:12 GMT 2025","passed","Mon Apr 21 03:06:12 GMT 2025","","petstore","",""
"","3876","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Apr 21 03:09:48 GMT 2025","passed","Mon Apr 21 03:09:52 GMT 2025","","Upload a file and check file path","",""
"","4311","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:20:12 GMT 2025","passed","Mon Apr 21 03:20:16 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","30744","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Mon Apr 21 03:11:34 GMT 2025","failed","Mon Apr 21 03:12:05 GMT 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","30650","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:19:38 GMT 2025","failed","Mon Apr 21 03:20:09 GMT 2025","","Change input value by moving the slider","",""
"","389","Create a new pet in petstore API","APIs","Mon Apr 21 03:06:11 GMT 2025","passed","Mon Apr 21 03:06:11 GMT 2025","","petstore","",""
"","4895","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Apr 21 03:09:09 GMT 2025","passed","Mon Apr 21 03:09:14 GMT 2025","","Edit the first entry in the web table","",""
"","30851","Redirection to a new page when clicking on link (tabs and windows)","UI","Mon Apr 21 03:06:12 GMT 2025","failed","Mon Apr 21 03:06:43 GMT 2025","","popup","",""
"","502","Delete a pet in petstore API","APIs","Mon Apr 21 03:06:12 GMT 2025","failed","Mon Apr 21 03:06:12 GMT 2025","","petstore","",""
"","6055","Display checkbox folders and sub-folders when checked","UI","Mon Apr 21 03:12:05 GMT 2025","passed","Mon Apr 21 03:12:11 GMT 2025","","popup","",""
"","30876","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Apr 21 03:09:17 GMT 2025","failed","Mon Apr 21 03:09:48 GMT 2025","","Search Kierra entry in the web table","",""
"","4301","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:20:16 GMT 2025","passed","Mon Apr 21 03:20:20 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","8653","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Apr 21 03:11:18 GMT 2025","passed","Mon Apr 21 03:11:26 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","2828","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Apr 21 03:20:09 GMT 2025","unknown","Mon Apr 21 03:20:12 GMT 2025","","Change input value by clicking on the slider bar","",""
"","3536","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Apr 21 03:09:14 GMT 2025","passed","Mon Apr 21 03:09:17 GMT 2025","","Delete the third entry in the web table","",""
"","1","Check frames nested are displayed properly","FRAMES","Mon Apr 21 03:13:37 GMT 2025","unknown","Mon Apr 21 03:13:37 GMT 2025","","Check frames nested are displayed properly","",""
"","30712","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Apr 21 03:18:58 GMT 2025","failed","Mon Apr 21 03:19:28 GMT 2025","","Display information tooltips on hover for designated element","",""
"","3741","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Apr 21 03:10:39 GMT 2025","passed","Mon Apr 21 03:10:43 GMT 2025","","Check different alerts popins are displayed","",""
"","4600","Display button click when clicked on","UI","Mon Apr 21 03:12:49 GMT 2025","passed","Mon Apr 21 03:12:53 GMT 2025","","popup","",""
"","3981","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Apr 21 03:09:52 GMT 2025","passed","Mon Apr 21 03:09:56 GMT 2025","","Download a file online","",""
