"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 24 02:35:24 GMT 2023","Tue Jan 24 02:35:24 GMT 2023","52","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"unknown","Tue Jan 24 02:39:16 GMT 2023","Tue Jan 24 02:39:18 GMT 2023","2325","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Tue Jan 24 02:36:08 GMT 2023","Tue Jan 24 02:36:11 GMT 2023","2766","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Tue Jan 24 02:35:24 GMT 2023","Tue Jan 24 02:35:24 GMT 2023","105","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"passed","Tue Jan 24 02:35:51 GMT 2023","Tue Jan 24 02:35:55 GMT 2023","4155","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Tue Jan 24 02:36:05 GMT 2023","Tue Jan 24 02:36:08 GMT 2023","3121","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Tue Jan 24 02:39:25 GMT 2023","Tue Jan 24 02:39:29 GMT 2023","3311","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"passed","Tue Jan 24 02:39:09 GMT 2023","Tue Jan 24 02:39:13 GMT 2023","3333","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Tue Jan 24 02:35:24 GMT 2023","Tue Jan 24 02:35:24 GMT 2023","55","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"passed","Tue Jan 24 02:38:21 GMT 2023","Tue Jan 24 02:38:25 GMT 2023","3324","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"failed","Tue Jan 24 02:37:28 GMT 2023","Tue Jan 24 02:38:04 GMT 2023","36198","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"unknown","Tue Jan 24 02:38:04 GMT 2023","Tue Jan 24 02:38:04 GMT 2023","3","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Tue Jan 24 02:36:53 GMT 2023","Tue Jan 24 02:37:00 GMT 2023","7068","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"unknown","Tue Jan 24 02:39:23 GMT 2023","Tue Jan 24 02:39:25 GMT 2023","2427","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Tue Jan 24 02:35:48 GMT 2023","Tue Jan 24 02:35:51 GMT 2023","3127","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"unknown","Tue Jan 24 02:38:09 GMT 2023","Tue Jan 24 02:38:12 GMT 2023","2385","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Tue Jan 24 02:39:32 GMT 2023","Tue Jan 24 02:39:36 GMT 2023","3742","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Tue Jan 24 02:37:16 GMT 2023","Tue Jan 24 02:37:24 GMT 2023","7992","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Tue Jan 24 02:36:38 GMT 2023","Tue Jan 24 02:36:46 GMT 2023","7781","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Tue Jan 24 02:35:25 GMT 2023","Tue Jan 24 02:35:27 GMT 2023","2887","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"failed","Tue Jan 24 02:38:25 GMT 2023","Tue Jan 24 02:38:59 GMT 2023","34789","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Tue Jan 24 02:37:10 GMT 2023","Tue Jan 24 02:37:13 GMT 2023","2823","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Tue Jan 24 02:36:46 GMT 2023","Tue Jan 24 02:36:53 GMT 2023","6800","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Tue Jan 24 02:37:24 GMT 2023","Tue Jan 24 02:37:28 GMT 2023","4366","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Tue Jan 24 02:37:13 GMT 2023","Tue Jan 24 02:37:16 GMT 2023","3168","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
"passed","Tue Jan 24 02:39:13 GMT 2023","Tue Jan 24 02:39:16 GMT 2023","3120","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Tue Jan 24 02:37:00 GMT 2023","Tue Jan 24 02:37:04 GMT 2023","4173","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"unknown","Tue Jan 24 02:39:18 GMT 2023","Tue Jan 24 02:39:20 GMT 2023","2288","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Tue Jan 24 02:35:24 GMT 2023","Tue Jan 24 02:35:25 GMT 2023","91","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Tue Jan 24 02:35:55 GMT 2023","Tue Jan 24 02:35:58 GMT 2023","3434","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Tue Jan 24 02:36:29 GMT 2023","Tue Jan 24 02:36:32 GMT 2023","3134","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Tue Jan 24 02:36:02 GMT 2023","Tue Jan 24 02:36:05 GMT 2023","2918","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"unknown","Tue Jan 24 02:38:04 GMT 2023","Tue Jan 24 02:38:04 GMT 2023","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"skipped","Tue Jan 24 02:35:25 GMT 2023","Tue Jan 24 02:35:25 GMT 2023","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
