"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1702","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","unknown","2026-06-19","","Checking a date via date picker using calendar module","",""
"","32397","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-06-19","failed","2026-06-19","","Check different modals dialogs popin are displayed","",""
"","32798","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-19","failed","2026-06-19","","Edit the first entry in the web table","",""
"","6903","Check dynamic elements change properties after 5 seconds","UI","2026-06-19","passed","2026-06-19","","popup","",""
"","1706","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","unknown","2026-06-19","","Change input value by moving the slider","",""
"","32261","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-06-19","failed","2026-06-19","","Fill all the select fields displayed","",""
"","33069","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-06-19","failed","2026-06-19","","Check different alerts popins are displayed","",""
"","32428","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-19","failed","2026-06-19","","Delete the third entry in the web table","",""
"","32781","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-06-19","failed","2026-06-19","","popup","",""
"","7040","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-06-19","passed","2026-06-19","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","1681","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","unknown","2026-06-19","","Change input value by clicking on the slider bar","",""
"","1609","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","2026-06-19","unknown","2026-06-19","","Navigate using in-page tab contents on click","",""
"","33036","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-19","failed","2026-06-19","","Search Kierra entry in the web table","",""
"","32424","Display radio button text when selected","UI","2026-06-19","failed","2026-06-19","","popup","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","2026-06-19","skipped","2026-06-19","","Retrieve version Mysql","",""
"","32267","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-06-19","failed","2026-06-19","","Drag and drop a draggable element into another","",""
"","32541","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-06-19","failed","2026-06-19","","Display information tooltips on hover for designated element","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-06-19","unknown","2026-06-19","","Check frames nested are displayed properly","",""
"","161","Rename a pet in petstore API","APIs","2026-06-19","passed","2026-06-19","","petstore","",""
"","242","Create a new pet in petstore API","APIs","2026-06-19","passed","2026-06-19","","petstore","",""
"","6067","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-06-19","passed","2026-06-19","","Redirection to a new window when clicking on ""New Window"" button","",""
"","32388","Fill a complete form using external json data","UI","2026-06-19","failed","2026-06-19","","popup","",""
"","32690","Display checkbox folders and sub-folders when checked","UI","2026-06-19","failed","2026-06-19","","popup","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-06-19","unknown","2026-06-19","","Check multiple frames are displayed properly","",""
"","2086","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-19","passed","2026-06-19","","Download a file online","",""
"","32344","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","failed","2026-06-19","","Click on ""Start"" to fill up the progress bar","",""
"","32361","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-06-19","failed","2026-06-19","","Navigate using in-page menu and sub-menu contents on hover","",""
"","32528","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","failed","2026-06-19","","Check suggestions when using autocomplete on input field","",""
"","1727","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","unknown","2026-06-19","","Checking a date via date picker using input field","",""
"","1695","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-06-19","unknown","2026-06-19","","Open only the selected accordian section on click","",""
"","32371","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","failed","2026-06-19","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","129","Search a pet in petstore API","APIs","2026-06-19","passed","2026-06-19","","petstore","",""
"","270","Delete a pet in petstore API","APIs","2026-06-19","passed","2026-06-19","","petstore","",""
"","2143","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-19","passed","2026-06-19","","Upload a file and check file path","",""
"","6125","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-06-19","passed","2026-06-19","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32496","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-06-19","failed","2026-06-19","","Add a new entry to web table","",""
"","32433","Check API response by clicking on links","UI","2026-06-19","failed","2026-06-19","","popup","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","2026-06-19","skipped","2026-06-19","","Retrieve version MSSQL","",""
"","32364","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-06-19","failed","2026-06-19","","Click on ""Stop"" to stop the progress bar from filling","",""
"","32515","Display button click when clicked on","UI","2026-06-19","failed","2026-06-19","","popup","",""
"","3055","Check broken links returns an error 500","UI","2026-06-19","passed","2026-06-19","","popup","",""
