"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 02:32:18 GMT 2024","Wed Jul 17 02:32:23 GMT 2024","4803","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Wed Jul 17 02:32:10 GMT 2024","Wed Jul 17 02:32:14 GMT 2024","4185","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Wed Jul 17 02:35:10 GMT 2024","Wed Jul 17 02:35:15 GMT 2024","4607","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Wed Jul 17 02:32:49 GMT 2024","Wed Jul 17 02:32:55 GMT 2024","5782","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"unknown","Wed Jul 17 02:35:18 GMT 2024","Wed Jul 17 02:35:22 GMT 2024","3318","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Wed Jul 17 02:30:42 GMT 2024","Wed Jul 17 02:30:42 GMT 2024","228","APIs","petstore","","","","Rename a pet in petstore API",""
"passed","Wed Jul 17 02:33:43 GMT 2024","Wed Jul 17 02:33:49 GMT 2024","6312","UI","popup","","","","Fill a complete form using external json data",""
"passed","Wed Jul 17 02:31:38 GMT 2024","Wed Jul 17 02:31:42 GMT 2024","4135","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Wed Jul 17 02:35:22 GMT 2024","Wed Jul 17 02:35:25 GMT 2024","3148","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Wed Jul 17 02:31:34 GMT 2024","Wed Jul 17 02:31:38 GMT 2024","4489","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"unknown","Wed Jul 17 02:33:56 GMT 2024","Wed Jul 17 02:33:59 GMT 2024","3254","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Wed Jul 17 02:30:42 GMT 2024","Wed Jul 17 02:30:43 GMT 2024","613","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Wed Jul 17 02:31:42 GMT 2024","Wed Jul 17 02:31:47 GMT 2024","4477","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"failed","Wed Jul 17 02:33:32 GMT 2024","Wed Jul 17 02:33:43 GMT 2024","11478","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Wed Jul 17 02:35:37 GMT 2024","Wed Jul 17 02:35:42 GMT 2024","4932","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Wed Jul 17 02:31:18 GMT 2024","Wed Jul 17 02:31:24 GMT 2024","5402","UI","popup","","","","Check broken links returns an error 500",""
"passed","Wed Jul 17 02:33:18 GMT 2024","Wed Jul 17 02:33:23 GMT 2024","4675","UI","popup","","","","Display button click when clicked on",""
