"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 02:30:45 GMT 2024","Tue Jun 25 02:30:55 GMT 2024","9255","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"unknown","Tue Jun 25 02:33:29 GMT 2024","Tue Jun 25 02:33:32 GMT 2024","3183","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Tue Jun 25 02:29:10 GMT 2024","Tue Jun 25 02:29:11 GMT 2024","485","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Tue Jun 25 02:29:55 GMT 2024","Tue Jun 25 02:29:59 GMT 2024","4497","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Tue Jun 25 02:29:11 GMT 2024","Tue Jun 25 02:29:11 GMT 2024","231","APIs","petstore","","","","Rename a pet in petstore API",""
"passed","Tue Jun 25 02:31:52 GMT 2024","Tue Jun 25 02:31:58 GMT 2024","6219","UI","popup","","","","Fill a complete form using external json data",""
"passed","Tue Jun 25 02:33:40 GMT 2024","Tue Jun 25 02:33:45 GMT 2024","4353","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Tue Jun 25 02:31:47 GMT 2024","Tue Jun 25 02:31:52 GMT 2024","5006","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Tue Jun 25 02:33:14 GMT 2024","Tue Jun 25 02:33:18 GMT 2024","4384","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Tue Jun 25 02:31:30 GMT 2024","Tue Jun 25 02:31:34 GMT 2024","4089","UI","popup","","","","Display radio button text when selected",""
