"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32992","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Mar 05 04:26:57 UTC 2026","failed","Thu Mar 05 04:27:30 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","Thu Mar 05 04:07:14 UTC 2026","skipped","Thu Mar 05 04:07:14 UTC 2026","","Retrieve version Mysql","",""
"","32946","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Thu Mar 05 04:15:39 UTC 2026","failed","Thu Mar 05 04:16:12 UTC 2026","","Check different alerts popins are displayed","",""
"","2259","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Mar 05 04:25:46 UTC 2026","unknown","Thu Mar 05 04:25:49 UTC 2026","","Change input value by moving the slider","",""
"","32997","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Mar 05 04:12:49 UTC 2026","failed","Thu Mar 05 04:13:22 UTC 2026","","Delete the third entry in the web table","",""
"","443","Delete a pet in petstore API","APIs","Thu Mar 05 04:07:14 UTC 2026","passed","Thu Mar 05 04:07:14 UTC 2026","","petstore","",""
"","2153","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Thu Mar 05 04:21:41 UTC 2026","unknown","Thu Mar 05 04:21:43 UTC 2026","","Open only the selected accordian section on click","",""
"","32932","Display radio button text when selected","UI","Thu Mar 05 04:19:17 UTC 2026","failed","Thu Mar 05 04:19:50 UTC 2026","","popup","",""
"","32894","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Thu Mar 05 04:24:36 UTC 2026","failed","Thu Mar 05 04:25:09 UTC 2026","","Display information tooltips on hover for designated element","",""
"","2227","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Mar 05 04:25:49 UTC 2026","unknown","Thu Mar 05 04:25:51 UTC 2026","","Change input value by clicking on the slider bar","",""
"","32796","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Thu Mar 05 04:16:45 UTC 2026","failed","Thu Mar 05 04:17:18 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","32880","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Mar 05 04:13:22 UTC 2026","failed","Thu Mar 05 04:13:55 UTC 2026","","Search Kierra entry in the web table","",""
"","7502","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Thu Mar 05 04:17:18 UTC 2026","passed","Thu Mar 05 04:17:25 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","6718","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Thu Mar 05 04:17:25 UTC 2026","passed","Thu Mar 05 04:17:32 UTC 2026","","Redirection to a new window when clicking on ""New Window"" button","",""
"","2751","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Mar 05 04:13:57 UTC 2026","passed","Thu Mar 05 04:14:00 UTC 2026","","Download a file online","",""
"","32835","Fill a complete form using external json data","UI","Thu Mar 05 04:21:04 UTC 2026","failed","Thu Mar 05 04:21:36 UTC 2026","","popup","",""
"","32939","Display button click when clicked on","UI","Thu Mar 05 04:19:50 UTC 2026","failed","Thu Mar 05 04:20:23 UTC 2026","","popup","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Thu Mar 05 04:07:14 UTC 2026","skipped","Thu Mar 05 04:07:14 UTC 2026","","Retrieve version MSSQL","",""
"","32724","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Thu Mar 05 04:22:24 UTC 2026","failed","Thu Mar 05 04:22:57 UTC 2026","","Fill all the select fields displayed","",""
"","3753","Check broken links returns an error 500","UI","Thu Mar 05 04:11:39 UTC 2026","passed","Thu Mar 05 04:11:43 UTC 2026","","popup","",""
"","1","Check frames nested are displayed properly","FRAMES","Thu Mar 05 04:21:36 UTC 2026","unknown","Thu Mar 05 04:21:36 UTC 2026","","Check frames nested are displayed properly","",""
"","33436","Redirection to a new page when clicking on link (tabs and windows)","UI","Thu Mar 05 04:07:14 UTC 2026","failed","Thu Mar 05 04:07:47 UTC 2026","","popup","",""
"","33007","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Mar 05 04:11:43 UTC 2026","failed","Thu Mar 05 04:12:16 UTC 2026","","Add a new entry to web table","",""
"","32984","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Mar 05 04:12:16 UTC 2026","failed","Thu Mar 05 04:12:49 UTC 2026","","Edit the first entry in the web table","",""
"","32852","Drag and drop a draggable element into another","DRAG_AND_DROP","Thu Mar 05 04:20:31 UTC 2026","failed","Thu Mar 05 04:21:04 UTC 2026","","Drag and drop a draggable element into another","",""
"","32957","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Mar 05 04:26:24 UTC 2026","failed","Thu Mar 05 04:26:57 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","328","Create a new pet in petstore API","APIs","Thu Mar 05 04:07:13 UTC 2026","passed","Thu Mar 05 04:07:13 UTC 2026","","petstore","",""
"","33163","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Mar 05 04:25:09 UTC 2026","failed","Thu Mar 05 04:25:42 UTC 2026","","Check suggestions when using autocomplete on input field","",""
"","1","Check multiple frames are displayed properly","FRAMES","Thu Mar 05 04:21:36 UTC 2026","unknown","Thu Mar 05 04:21:36 UTC 2026","","Check multiple frames are displayed properly","",""
"","32710","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Thu Mar 05 04:21:52 UTC 2026","failed","Thu Mar 05 04:22:24 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","307","Rename a pet in petstore API","APIs","Thu Mar 05 04:07:13 UTC 2026","passed","Thu Mar 05 04:07:14 UTC 2026","","petstore","",""
