"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","322","Delete a pet in petstore API","APIs","Tue Sep 09 02:57:43 UTC 2025","failed","Tue Sep 09 02:57:43 UTC 2025","","petstore","",""
"","36049","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Tue Sep 09 03:01:16 UTC 2025","failed","Tue Sep 09 03:01:52 UTC 2025","","Fill all the select fields displayed","",""
"","5489","Drag and drop a draggable element into another","DRAG_AND_DROP","Tue Sep 09 03:00:09 UTC 2025","passed","Tue Sep 09 03:00:15 UTC 2025","","Drag and drop a draggable element into another","",""
"","2198","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:12 UTC 2025","unknown","Tue Sep 09 03:02:14 UTC 2025","","Checking a date via date picker using input field","",""
"","9940","Fill a complete form using external json data","UI","Tue Sep 09 03:00:15 UTC 2025","passed","Tue Sep 09 03:00:25 UTC 2025","","popup","",""
"","211","Rename a pet in petstore API","APIs","Tue Sep 09 02:57:43 UTC 2025","passed","Tue Sep 09 02:57:43 UTC 2025","","petstore","",""
"","7928","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Tue Sep 09 02:59:17 UTC 2025","passed","Tue Sep 09 02:59:25 UTC 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","2868","Check API response by clicking on links","UI","Tue Sep 09 02:58:10 UTC 2025","passed","Tue Sep 09 02:58:13 UTC 2025","","popup","",""
"","5985","Display checkbox folders and sub-folders when checked","UI","Tue Sep 09 02:59:31 UTC 2025","passed","Tue Sep 09 02:59:37 UTC 2025","","popup","",""
"","3607","Display radio button text when selected","UI","Tue Sep 09 02:59:52 UTC 2025","passed","Tue Sep 09 02:59:55 UTC 2025","","popup","",""
"","2","Check multiple frames are displayed properly","FRAMES","Tue Sep 09 03:00:25 UTC 2025","unknown","Tue Sep 09 03:00:25 UTC 2025","","Check multiple frames are displayed properly","",""
"","2416","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Tue Sep 09 03:00:38 UTC 2025","unknown","Tue Sep 09 03:00:41 UTC 2025","","Navigate using in-page tab contents on click","",""
"","3583","Redirection to a new page when clicking on link (tabs and windows)","UI","Tue Sep 09 02:57:43 UTC 2025","passed","Tue Sep 09 02:57:47 UTC 2025","","popup","",""
"","35219","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Tue Sep 09 03:00:41 UTC 2025","failed","Tue Sep 09 03:01:16 UTC 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","2985","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Tue Sep 09 02:58:58 UTC 2025","passed","Tue Sep 09 02:59:01 UTC 2025","","Check different alerts popins are displayed","",""
"","5051","Display button click when clicked on","UI","Tue Sep 09 02:59:55 UTC 2025","passed","Tue Sep 09 03:00:00 UTC 2025","","popup","",""
"","3070","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Sep 09 02:58:40 UTC 2025","passed","Tue Sep 09 02:58:44 UTC 2025","","Download a file online","",""
"","190","Search a pet in petstore API","APIs","Tue Sep 09 02:57:42 UTC 2025","passed","Tue Sep 09 02:57:43 UTC 2025","","petstore","",""
"","4864","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Sep 09 02:58:28 UTC 2025","passed","Tue Sep 09 02:58:33 UTC 2025","","Delete the third entry in the web table","",""
"","4417","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:24 UTC 2025","passed","Tue Sep 09 03:02:28 UTC 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","3185","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:21 UTC 2025","passed","Tue Sep 09 03:02:24 UTC 2025","","Click on ""Start"" to fill up the progress bar","",""
"","3307","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Tue Sep 09 03:02:04 UTC 2025","passed","Tue Sep 09 03:02:08 UTC 2025","","Display information tooltips on hover for designated element","",""
"","6826","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Tue Sep 09 02:59:25 UTC 2025","passed","Tue Sep 09 02:59:31 UTC 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","3924","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Sep 09 02:58:37 UTC 2025","passed","Tue Sep 09 02:58:40 UTC 2025","","Upload a file and check file path","",""
"","9126","Check dynamic elements change properties after 5 seconds","UI","Tue Sep 09 03:00:00 UTC 2025","passed","Tue Sep 09 03:00:09 UTC 2025","","popup","",""
"","4060","Check broken links returns an error 500","UI","Tue Sep 09 02:58:13 UTC 2025","passed","Tue Sep 09 02:58:17 UTC 2025","","popup","",""
"","124","Create a new pet in petstore API","APIs","Tue Sep 09 02:57:42 UTC 2025","passed","Tue Sep 09 02:57:42 UTC 2025","","petstore","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Tue Sep 09 02:57:43 UTC 2025","skipped","Tue Sep 09 02:57:43 UTC 2025","","Retrieve version Mysql","",""
"","5668","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Sep 09 02:58:22 UTC 2025","passed","Tue Sep 09 02:58:28 UTC 2025","","Edit the first entry in the web table","",""
"","2353","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:16 UTC 2025","unknown","Tue Sep 09 03:02:18 UTC 2025","","Change input value by moving the slider","",""
"","2069","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:14 UTC 2025","unknown","Tue Sep 09 03:02:16 UTC 2025","","Checking a date via date picker using calendar module","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Tue Sep 09 02:57:43 UTC 2025","skipped","Tue Sep 09 02:57:43 UTC 2025","","Retrieve version MSSQL","",""
"","3698","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:28 UTC 2025","passed","Tue Sep 09 03:02:32 UTC 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","2115","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:18 UTC 2025","unknown","Tue Sep 09 03:02:21 UTC 2025","","Change input value by clicking on the slider bar","",""
"","4867","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Sep 09 02:58:17 UTC 2025","passed","Tue Sep 09 02:58:22 UTC 2025","","Add a new entry to web table","",""
"","3893","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Sep 09 02:58:33 UTC 2025","passed","Tue Sep 09 02:58:37 UTC 2025","","Search Kierra entry in the web table","",""
"","2181","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Tue Sep 09 03:00:29 UTC 2025","unknown","Tue Sep 09 03:00:31 UTC 2025","","Open only the selected accordian section on click","",""
"","4109","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Sep 09 03:02:08 UTC 2025","passed","Tue Sep 09 03:02:12 UTC 2025","","Check suggestions when using autocomplete on input field","",""
"","3005","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Tue Sep 09 02:59:05 UTC 2025","passed","Tue Sep 09 02:59:08 UTC 2025","","Check different modals dialogs popin are displayed","",""
"","8360","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Tue Sep 09 02:59:08 UTC 2025","passed","Tue Sep 09 02:59:17 UTC 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","1","Check frames nested are displayed properly","FRAMES","Tue Sep 09 03:00:25 UTC 2025","unknown","Tue Sep 09 03:00:25 UTC 2025","","Check frames nested are displayed properly","",""
