"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Mon Mar 30 04:41:20 UTC 2026","skipped","Mon Mar 30 04:41:20 UTC 2026","","Retrieve version MSSQL","",""
"","32552","Fill a complete form using external json data","UI","Mon Mar 30 04:54:03 UTC 2026","failed","Mon Mar 30 04:54:35 UTC 2026","","popup","",""
"","1963","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:58:40 UTC 2026","unknown","Mon Mar 30 04:58:42 UTC 2026","","Checking a date via date picker using calendar module","",""
"","2562","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 30 04:46:52 UTC 2026","passed","Mon Mar 30 04:46:55 UTC 2026","","Delete the third entry in the web table","",""
"","32772","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:58:05 UTC 2026","failed","Mon Mar 30 04:58:38 UTC 2026","","Check suggestions when using autocomplete on input field","",""
"","6432","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Mon Mar 30 04:50:33 UTC 2026","passed","Mon Mar 30 04:50:39 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","2015","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Mar 30 04:54:47 UTC 2026","unknown","Mon Mar 30 04:54:49 UTC 2026","","Navigate using in-page tab contents on click","",""
"","1838","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:58:38 UTC 2026","unknown","Mon Mar 30 04:58:40 UTC 2026","","Checking a date via date picker using input field","",""
"","2300","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 30 04:47:28 UTC 2026","passed","Mon Mar 30 04:47:30 UTC 2026","","Upload a file and check file path","",""
"","32595","Display checkbox folders and sub-folders when checked","UI","Mon Mar 30 04:50:39 UTC 2026","failed","Mon Mar 30 04:51:12 UTC 2026","","popup","",""
"","32882","Check API response by clicking on links","UI","Mon Mar 30 04:45:10 UTC 2026","failed","Mon Mar 30 04:45:43 UTC 2026","","popup","",""
"","1931","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:58:43 UTC 2026","unknown","Mon Mar 30 04:58:45 UTC 2026","","Change input value by clicking on the slider bar","",""
"","7255","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Mar 30 04:50:19 UTC 2026","passed","Mon Mar 30 04:50:27 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","3416","Check broken links returns an error 500","UI","Mon Mar 30 04:45:43 UTC 2026","passed","Mon Mar 30 04:45:47 UTC 2026","","popup","",""
"","6397","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Mon Mar 30 04:50:27 UTC 2026","passed","Mon Mar 30 04:50:33 UTC 2026","","Redirection to a new window when clicking on ""New Window"" button","",""
"","32589","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Mar 30 04:55:22 UTC 2026","failed","Mon Mar 30 04:55:54 UTC 2026","","Fill all the select fields displayed","",""
"","32803","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 30 04:46:19 UTC 2026","failed","Mon Mar 30 04:46:52 UTC 2026","","Edit the first entry in the web table","",""
"","1","Check frames nested are displayed properly","FRAMES","Mon Mar 30 04:54:35 UTC 2026","unknown","Mon Mar 30 04:54:35 UTC 2026","","Check frames nested are displayed properly","",""
"","32858","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 30 04:45:47 UTC 2026","failed","Mon Mar 30 04:46:19 UTC 2026","","Add a new entry to web table","",""
"","413","Delete a pet in petstore API","APIs","Mon Mar 30 04:41:20 UTC 2026","passed","Mon Mar 30 04:41:20 UTC 2026","","petstore","",""
"","32648","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:58:45 UTC 2026","failed","Mon Mar 30 04:59:18 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","235","Rename a pet in petstore API","APIs","Mon Mar 30 04:41:20 UTC 2026","passed","Mon Mar 30 04:41:20 UTC 2026","","petstore","",""
"","32673","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Mar 30 04:48:41 UTC 2026","failed","Mon Mar 30 04:49:14 UTC 2026","","Check different alerts popins are displayed","",""
"","32607","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:59:51 UTC 2026","failed","Mon Mar 30 05:00:24 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","32501","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Mon Mar 30 04:54:49 UTC 2026","failed","Mon Mar 30 04:55:22 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","160","Search a pet in petstore API","APIs","Mon Mar 30 04:41:20 UTC 2026","passed","Mon Mar 30 04:41:20 UTC 2026","","petstore","",""
"","33109","Redirection to a new page when clicking on link (tabs and windows)","UI","Mon Mar 30 04:41:20 UTC 2026","failed","Mon Mar 30 04:41:53 UTC 2026","","popup","",""
"","33107","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:59:18 UTC 2026","failed","Mon Mar 30 04:59:51 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","32834","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Mar 30 04:57:32 UTC 2026","failed","Mon Mar 30 04:58:05 UTC 2026","","Display information tooltips on hover for designated element","",""
"","32651","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Mon Mar 30 04:49:47 UTC 2026","failed","Mon Mar 30 04:50:19 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","298","Create a new pet in petstore API","APIs","Mon Mar 30 04:41:19 UTC 2026","passed","Mon Mar 30 04:41:20 UTC 2026","","petstore","",""
"","7138","Check dynamic elements change properties after 5 seconds","UI","Mon Mar 30 04:53:23 UTC 2026","passed","Mon Mar 30 04:53:30 UTC 2026","","popup","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Mon Mar 30 04:41:20 UTC 2026","skipped","Mon Mar 30 04:41:20 UTC 2026","","Retrieve version Mysql","",""
"","2062","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Mon Mar 30 04:54:39 UTC 2026","unknown","Mon Mar 30 04:54:41 UTC 2026","","Open only the selected accordian section on click","",""
"","1","Check multiple frames are displayed properly","FRAMES","Mon Mar 30 04:54:35 UTC 2026","unknown","Mon Mar 30 04:54:35 UTC 2026","","Check multiple frames are displayed properly","",""
"","1710","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Mar 30 04:58:42 UTC 2026","unknown","Mon Mar 30 04:58:43 UTC 2026","","Change input value by moving the slider","",""
"","32933","Display button click when clicked on","UI","Mon Mar 30 04:52:50 UTC 2026","failed","Mon Mar 30 04:53:23 UTC 2026","","popup","",""
"","32781","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 30 04:46:55 UTC 2026","failed","Mon Mar 30 04:47:28 UTC 2026","","Search Kierra entry in the web table","",""
"","32746","Display radio button text when selected","UI","Mon Mar 30 04:52:17 UTC 2026","failed","Mon Mar 30 04:52:50 UTC 2026","","popup","",""
"","2182","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Mar 30 04:47:30 UTC 2026","passed","Mon Mar 30 04:47:32 UTC 2026","","Download a file online","",""
"","32521","Drag and drop a draggable element into another","DRAG_AND_DROP","Mon Mar 30 04:53:30 UTC 2026","failed","Mon Mar 30 04:54:03 UTC 2026","","Drag and drop a draggable element into another","",""
