"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Jul 10 02:32:57 GMT 2024","Wed Jul 10 02:32:57 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"skipped","Wed Jul 10 02:30:05 GMT 2024","Wed Jul 10 02:30:05 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Wed Jul 10 02:30:04 GMT 2024","Wed Jul 10 02:30:04 GMT 2024","235","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Wed Jul 10 02:32:08 GMT 2024","Wed Jul 10 02:32:14 GMT 2024","5518","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Wed Jul 10 02:31:52 GMT 2024","Wed Jul 10 02:32:00 GMT 2024","8233","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Wed Jul 10 02:30:54 GMT 2024","Wed Jul 10 02:30:59 GMT 2024","5049","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Wed Jul 10 02:32:45 GMT 2024","Wed Jul 10 02:32:50 GMT 2024","5075","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"unknown","Wed Jul 10 02:34:37 GMT 2024","Wed Jul 10 02:34:40 GMT 2024","3206","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Wed Jul 10 02:30:59 GMT 2024","Wed Jul 10 02:31:03 GMT 2024","4390","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Wed Jul 10 02:30:44 GMT 2024","Wed Jul 10 02:30:49 GMT 2024","4938","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
