"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 25 02:31:34 GMT 2024","Thu Jul 25 02:31:38 GMT 2024","3987","UI","popup","","","","Check API response by clicking on links",""
"passed","Thu Jul 25 02:31:38 GMT 2024","Thu Jul 25 02:31:43 GMT 2024","4713","UI","popup","","","","Check broken links returns an error 500",""
"passed","Thu Jul 25 02:37:49 GMT 2024","Thu Jul 25 02:37:52 GMT 2024","3858","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"failed","Thu Jul 25 02:36:33 GMT 2024","Thu Jul 25 02:37:03 GMT 2024","30521","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Thu Jul 25 02:31:10 GMT 2024","Thu Jul 25 02:31:10 GMT 2024","176","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Thu Jul 25 02:32:32 GMT 2024","Thu Jul 25 02:32:40 GMT 2024","8217","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Thu Jul 25 02:32:47 GMT 2024","Thu Jul 25 02:32:54 GMT 2024","6972","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"failed","Thu Jul 25 02:33:07 GMT 2024","Thu Jul 25 02:33:38 GMT 2024","30612","UI","popup","","","","Display radio button text when selected",""
"passed","Thu Jul 25 02:31:10 GMT 2024","Thu Jul 25 02:31:13 GMT 2024","3584","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"skipped","Thu Jul 25 02:31:10 GMT 2024","Thu Jul 25 02:31:10 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"unknown","Thu Jul 25 02:34:23 GMT 2024","Thu Jul 25 02:34:23 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Thu Jul 25 02:34:17 GMT 2024","Thu Jul 25 02:34:23 GMT 2024","5855","UI","popup","","","","Fill a complete form using external json data",""
"passed","Thu Jul 25 02:31:09 GMT 2024","Thu Jul 25 02:31:09 GMT 2024","177","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Thu Jul 25 02:31:47 GMT 2024","Thu Jul 25 02:31:51 GMT 2024","3867","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Thu Jul 25 02:32:21 GMT 2024","Thu Jul 25 02:32:24 GMT 2024","3291","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Thu Jul 25 02:31:09 GMT 2024","Thu Jul 25 02:31:10 GMT 2024","85","APIs","petstore","","","","Rename a pet in petstore API",""
