"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15556","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Apr 18 03:00:24 GMT 2025","unknown","Fri Apr 18 03:00:40 GMT 2025","","Navigate using in-page tab contents on click","",""
"","1","Check frames nested are displayed properly","FRAMES","Fri Apr 18 03:00:06 GMT 2025","unknown","Fri Apr 18 03:00:06 GMT 2025","","Check frames nested are displayed properly","",""
"","14928","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:18 GMT 2025","passed","Fri Apr 18 03:02:33 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","4352","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Apr 18 02:58:42 GMT 2025","passed","Fri Apr 18 02:58:46 GMT 2025","","Check different alerts popins are displayed","",""
"","273","Search a pet in petstore API","APIs","Fri Apr 18 02:57:02 GMT 2025","passed","Fri Apr 18 02:57:03 GMT 2025","","petstore","",""
"","68","Rename a pet in petstore API","APIs","Fri Apr 18 02:57:03 GMT 2025","passed","Fri Apr 18 02:57:03 GMT 2025","","petstore","",""
"","4725","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Fri Apr 18 03:00:40 GMT 2025","passed","Fri Apr 18 03:00:45 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","4576","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Apr 18 03:00:11 GMT 2025","unknown","Fri Apr 18 03:00:16 GMT 2025","","Open only the selected accordian section on click","",""
"","7227","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri Apr 18 02:59:10 GMT 2025","passed","Fri Apr 18 02:59:17 GMT 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","3925","Redirection to a new page when clicking on link (tabs and windows)","UI","Fri Apr 18 02:57:03 GMT 2025","passed","Fri Apr 18 02:57:07 GMT 2025","","popup","",""
"","3323","Check API response by clicking on links","UI","Fri Apr 18 02:57:42 GMT 2025","passed","Fri Apr 18 02:57:46 GMT 2025","","popup","",""
"","5685","Check broken links returns an error 500","UI","Fri Apr 18 02:57:46 GMT 2025","passed","Fri Apr 18 02:57:51 GMT 2025","","popup","",""
"","5416","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Apr 18 02:57:51 GMT 2025","passed","Fri Apr 18 02:57:57 GMT 2025","","Add a new entry to web table","",""
"","4495","Display button click when clicked on","UI","Fri Apr 18 02:59:41 GMT 2025","passed","Fri Apr 18 02:59:45 GMT 2025","","popup","",""
"","8279","Check dynamic elements change properties after 5 seconds","UI","Fri Apr 18 02:59:45 GMT 2025","passed","Fri Apr 18 02:59:53 GMT 2025","","popup","",""
"","3682","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Apr 18 02:58:22 GMT 2025","passed","Fri Apr 18 02:58:26 GMT 2025","","Download a file online","",""
"","3727","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:10 GMT 2025","unknown","Fri Apr 18 03:02:14 GMT 2025","","Checking a date via date picker using calendar module","",""
"","5271","Display checkbox folders and sub-folders when checked","UI","Fri Apr 18 02:59:17 GMT 2025","passed","Fri Apr 18 02:59:23 GMT 2025","","popup","",""
"","4300","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:37 GMT 2025","passed","Fri Apr 18 03:02:41 GMT 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","4298","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Apr 18 02:59:53 GMT 2025","passed","Fri Apr 18 02:59:58 GMT 2025","","Drag and drop a draggable element into another","",""
"","4793","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Apr 18 02:57:57 GMT 2025","passed","Fri Apr 18 02:58:02 GMT 2025","","Edit the first entry in the web table","",""
"","1","Check multiple frames are displayed properly","FRAMES","Fri Apr 18 03:00:06 GMT 2025","unknown","Fri Apr 18 03:00:06 GMT 2025","","Check multiple frames are displayed properly","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Apr 18 02:57:03 GMT 2025","skipped","Fri Apr 18 02:57:03 GMT 2025","","Retrieve version Mysql","",""
"","2220","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:14 GMT 2025","unknown","Fri Apr 18 03:02:16 GMT 2025","","Change input value by moving the slider","",""
"","2260","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:08 GMT 2025","unknown","Fri Apr 18 03:02:10 GMT 2025","","Checking a date via date picker using input field","",""
"","3456","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:05 GMT 2025","passed","Fri Apr 18 03:02:08 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","4501","Display radio button text when selected","UI","Fri Apr 18 02:59:36 GMT 2025","passed","Fri Apr 18 02:59:41 GMT 2025","","popup","",""
"","7117","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Fri Apr 18 02:59:03 GMT 2025","passed","Fri Apr 18 02:59:10 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","355","Delete a pet in petstore API","APIs","Fri Apr 18 02:57:03 GMT 2025","passed","Fri Apr 18 02:57:03 GMT 2025","","petstore","",""
"","36667","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Apr 18 03:00:45 GMT 2025","failed","Fri Apr 18 03:01:21 GMT 2025","","Fill all the select fields displayed","",""
"","180","Create a new pet in petstore API","APIs","Fri Apr 18 02:57:02 GMT 2025","passed","Fri Apr 18 02:57:02 GMT 2025","","petstore","",""
"","8606","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Fri Apr 18 02:58:54 GMT 2025","passed","Fri Apr 18 02:59:03 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","13621","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Apr 18 02:58:05 GMT 2025","passed","Fri Apr 18 02:58:18 GMT 2025","","Search Kierra entry in the web table","",""
"","2265","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:16 GMT 2025","unknown","Fri Apr 18 03:02:18 GMT 2025","","Change input value by clicking on the slider bar","",""
"","7830","Fill a complete form using external json data","UI","Fri Apr 18 02:59:58 GMT 2025","passed","Fri Apr 18 03:00:06 GMT 2025","","popup","",""
"","3690","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Apr 18 02:58:18 GMT 2025","passed","Fri Apr 18 02:58:22 GMT 2025","","Upload a file and check file path","",""
"","3538","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Apr 18 02:58:51 GMT 2025","passed","Fri Apr 18 02:58:54 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","3558","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Apr 18 03:02:33 GMT 2025","passed","Fri Apr 18 03:02:37 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Fri Apr 18 02:57:03 GMT 2025","skipped","Fri Apr 18 02:57:03 GMT 2025","","Retrieve version MSSQL","",""
"","3039","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Apr 18 02:58:02 GMT 2025","passed","Fri Apr 18 02:58:05 GMT 2025","","Delete the third entry in the web table","",""
"","4338","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Fri Apr 18 03:02:00 GMT 2025","passed","Fri Apr 18 03:02:05 GMT 2025","","Display information tooltips on hover for designated element","",""
