"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32907","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Apr 28 05:45:17 UTC 2026","failed","Tue Apr 28 05:45:50 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","1","Check frames nested are displayed properly","FRAMES","Tue Apr 28 05:40:33 UTC 2026","unknown","Tue Apr 28 05:40:33 UTC 2026","","Check frames nested are displayed properly","",""
"","1","Check multiple frames are displayed properly","FRAMES","Tue Apr 28 05:40:33 UTC 2026","unknown","Tue Apr 28 05:40:33 UTC 2026","","Check multiple frames are displayed properly","",""
"","2085","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Apr 28 05:44:42 UTC 2026","unknown","Tue Apr 28 05:44:44 UTC 2026","","Change input value by clicking on the slider bar","",""
"","2132","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Apr 28 05:44:40 UTC 2026","unknown","Tue Apr 28 05:44:42 UTC 2026","","Change input value by moving the slider","",""
"","32523","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Tue Apr 28 05:41:19 UTC 2026","failed","Tue Apr 28 05:41:52 UTC 2026","","Fill all the select fields displayed","",""
"","7295","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Tue Apr 28 05:36:15 UTC 2026","passed","Tue Apr 28 05:36:22 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","2163","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Apr 28 05:32:56 UTC 2026","passed","Tue Apr 28 05:32:58 UTC 2026","","Download a file online","",""
"","33178","Redirection to a new page when clicking on link (tabs and windows)","UI","Tue Apr 28 05:26:16 UTC 2026","failed","Tue Apr 28 05:26:49 UTC 2026","","popup","",""
"","33026","Display radio button text when selected","UI","Tue Apr 28 05:38:14 UTC 2026","failed","Tue Apr 28 05:38:47 UTC 2026","","popup","",""
"","32647","Fill a complete form using external json data","UI","Tue Apr 28 05:40:00 UTC 2026","failed","Tue Apr 28 05:40:33 UTC 2026","","popup","",""
"","32683","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Tue Apr 28 05:40:47 UTC 2026","failed","Tue Apr 28 05:41:19 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","32720","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Apr 28 05:31:48 UTC 2026","failed","Tue Apr 28 05:32:21 UTC 2026","","Delete the third entry in the web table","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Tue Apr 28 05:26:16 UTC 2026","skipped","Tue Apr 28 05:26:16 UTC 2026","","Retrieve version MSSQL","",""
