"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 23 02:38:13 GMT 2023","Mon Jan 23 02:38:16 GMT 2023","3596","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon Jan 23 02:38:09 GMT 2023","Mon Jan 23 02:38:13 GMT 2023","3276","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Mon Jan 23 02:40:46 GMT 2023","Mon Jan 23 02:40:50 GMT 2023","3750","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon Jan 23 02:37:19 GMT 2023","Mon Jan 23 02:37:22 GMT 2023","3464","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Mon Jan 23 02:37:18 GMT 2023","Mon Jan 23 02:37:19 GMT 2023","414","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"unknown","Mon Jan 23 02:41:54 GMT 2023","Mon Jan 23 02:41:56 GMT 2023","2818","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"skipped","Mon Jan 23 02:37:19 GMT 2023","Mon Jan 23 02:37:19 GMT 2023","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Jan 23 02:37:57 GMT 2023","Mon Jan 23 02:38:02 GMT 2023","4907","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Mon Jan 23 02:39:29 GMT 2023","Mon Jan 23 02:39:32 GMT 2023","3274","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Mon Jan 23 02:41:41 GMT 2023","Mon Jan 23 02:41:45 GMT 2023","3983","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Mon Jan 23 02:39:36 GMT 2023","Mon Jan 23 02:39:45 GMT 2023","8235","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Jan 23 02:37:53 GMT 2023","Mon Jan 23 02:37:57 GMT 2023","4057","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Mon Jan 23 02:37:18 GMT 2023","Mon Jan 23 02:37:18 GMT 2023","416","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"unknown","Mon Jan 23 02:40:43 GMT 2023","Mon Jan 23 02:40:46 GMT 2023","2785","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Mon Jan 23 02:37:17 GMT 2023","Mon Jan 23 02:37:18 GMT 2023","329","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"unknown","Mon Jan 23 02:41:45 GMT 2023","Mon Jan 23 02:41:48 GMT 2023","2783","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Mon Jan 23 02:38:02 GMT 2023","Mon Jan 23 02:38:06 GMT 2023","3211","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Mon Jan 23 02:37:49 GMT 2023","Mon Jan 23 02:37:53 GMT 2023","4785","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Mon Jan 23 02:38:54 GMT 2023","Mon Jan 23 02:39:03 GMT 2023","8393","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"unknown","Mon Jan 23 02:40:32 GMT 2023","Mon Jan 23 02:40:35 GMT 2023","2800","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Mon Jan 23 02:38:06 GMT 2023","Mon Jan 23 02:38:09 GMT 2023","3830","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Mon Jan 23 02:40:26 GMT 2023","Mon Jan 23 02:40:26 GMT 2023","4","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Mon Jan 23 02:38:32 GMT 2023","Mon Jan 23 02:38:36 GMT 2023","3549","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Mon Jan 23 02:37:18 GMT 2023","Mon Jan 23 02:37:18 GMT 2023","231","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"unknown","Mon Jan 23 02:41:48 GMT 2023","Mon Jan 23 02:41:51 GMT 2023","2853","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Mon Jan 23 02:42:05 GMT 2023","Mon Jan 23 02:42:10 GMT 2023","4269","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
