"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 08 02:31:23 GMT 2024","Mon Jul 08 02:31:27 GMT 2024","4064","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Mon Jul 08 02:30:43 GMT 2024","Mon Jul 08 02:30:43 GMT 2024","74","APIs","petstore","","","","Rename a pet in petstore API",""
"skipped","Mon Jul 08 02:30:43 GMT 2024","Mon Jul 08 02:30:43 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"unknown","Mon Jul 08 02:33:14 GMT 2024","Mon Jul 08 02:33:14 GMT 2024","2","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Mon Jul 08 02:32:37 GMT 2024","Mon Jul 08 02:32:42 GMT 2024","5280","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"failed","Mon Jul 08 02:32:08 GMT 2024","Mon Jul 08 02:32:14 GMT 2024","5559","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Mon Jul 08 02:31:14 GMT 2024","Mon Jul 08 02:31:19 GMT 2024","4624","UI","popup","","","","Check broken links returns an error 500",""
"passed","Mon Jul 08 02:30:42 GMT 2024","Mon Jul 08 02:30:42 GMT 2024","324","APIs","petstore","","","","Create a new pet in petstore API",""
"skipped","Mon Jul 08 02:30:43 GMT 2024","Mon Jul 08 02:30:43 GMT 2024","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"failed","Mon Jul 08 02:33:37 GMT 2024","Mon Jul 08 02:34:12 GMT 2024","35069","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"unknown","Mon Jul 08 02:34:37 GMT 2024","Mon Jul 08 02:34:40 GMT 2024","2872","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"unknown","Mon Jul 08 02:33:14 GMT 2024","Mon Jul 08 02:33:14 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"failed","Mon Jul 08 02:33:03 GMT 2024","Mon Jul 08 02:33:08 GMT 2024","5497","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"unknown","Mon Jul 08 02:34:34 GMT 2024","Mon Jul 08 02:34:37 GMT 2024","3025","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Mon Jul 08 02:30:43 GMT 2024","Mon Jul 08 02:30:43 GMT 2024","318","APIs","petstore","","","","Delete a pet in petstore API",""
"unknown","Mon Jul 08 02:34:32 GMT 2024","Mon Jul 08 02:34:34 GMT 2024","2657","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Mon Jul 08 02:32:29 GMT 2024","Mon Jul 08 02:32:37 GMT 2024","7371","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Mon Jul 08 02:30:42 GMT 2024","Mon Jul 08 02:30:43 GMT 2024","86","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Mon Jul 08 02:32:53 GMT 2024","Mon Jul 08 02:32:57 GMT 2024","3801","UI","popup","","","","Display button click when clicked on",""
"passed","Mon Jul 08 02:34:51 GMT 2024","Mon Jul 08 02:34:55 GMT 2024","4038","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"unknown","Mon Jul 08 02:34:40 GMT 2024","Mon Jul 08 02:34:43 GMT 2024","2616","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"unknown","Mon Jul 08 02:33:20 GMT 2024","Mon Jul 08 02:33:23 GMT 2024","2885","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Mon Jul 08 02:31:38 GMT 2024","Mon Jul 08 02:31:42 GMT 2024","4384","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon Jul 08 02:32:22 GMT 2024","Mon Jul 08 02:32:29 GMT 2024","7258","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Mon Jul 08 02:34:47 GMT 2024","Mon Jul 08 02:34:51 GMT 2024","3834","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
