"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","420","Create a new pet in petstore API","APIs","Fri Nov 22 02:53:40 GMT 2024","passed","Fri Nov 22 02:53:40 GMT 2024","","petstore","",""
"","30524","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Fri Nov 22 03:01:41 GMT 2024","failed","Fri Nov 22 03:02:11 GMT 2024","","Display information tooltips on hover for designated element","",""
"","5312","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 22 02:54:38 GMT 2024","passed","Fri Nov 22 02:54:43 GMT 2024","","Search Kierra entry in the web table","",""
"","4256","Display button click when clicked on","UI","Fri Nov 22 02:57:52 GMT 2024","passed","Fri Nov 22 02:57:57 GMT 2024","","popup","",""
"","4201","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 22 02:54:47 GMT 2024","passed","Fri Nov 22 02:54:51 GMT 2024","","Download a file online","",""
"","6227","Fill a complete form using external json data","UI","Fri Nov 22 02:58:36 GMT 2024","passed","Fri Nov 22 02:58:42 GMT 2024","","popup","",""
"","239","Search a pet in petstore API","APIs","Fri Nov 22 02:53:40 GMT 2024","passed","Fri Nov 22 02:53:41 GMT 2024","","petstore","",""
"","3725","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 22 02:54:43 GMT 2024","passed","Fri Nov 22 02:54:47 GMT 2024","","Upload a file and check file path","",""
"","624","Delete a pet in petstore API","APIs","Fri Nov 22 02:53:41 GMT 2024","passed","Fri Nov 22 02:53:42 GMT 2024","","petstore","",""
"","2","Check multiple frames are displayed properly","FRAMES","Fri Nov 22 02:58:42 GMT 2024","unknown","Fri Nov 22 02:58:42 GMT 2024","","Check multiple frames are displayed properly","",""
"","4726","Redirection to a new page when clicking on link (tabs and windows)","UI","Fri Nov 22 02:53:42 GMT 2024","passed","Fri Nov 22 02:53:46 GMT 2024","","popup","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Fri Nov 22 02:53:42 GMT 2024","skipped","Fri Nov 22 02:53:42 GMT 2024","","Retrieve version MSSQL","",""
"","3207","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 22 03:02:42 GMT 2024","unknown","Fri Nov 22 03:02:45 GMT 2024","","Checking a date via date picker using input field","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","Fri Nov 22 02:53:42 GMT 2024","skipped","Fri Nov 22 02:53:42 GMT 2024","","Retrieve version Mysql","",""
"","30514","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 22 03:03:46 GMT 2024","failed","Fri Nov 22 03:04:16 GMT 2024","","Change input value by clicking on the slider bar","",""
"","3203","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 22 02:58:49 GMT 2024","unknown","Fri Nov 22 02:58:52 GMT 2024","","Open only the selected accordian section on click","",""
"","30487","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 22 03:02:11 GMT 2024","failed","Fri Nov 22 03:02:42 GMT 2024","","Check suggestions when using autocomplete on input field","",""
"","30566","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 22 02:59:56 GMT 2024","failed","Fri Nov 22 03:00:27 GMT 2024","","Navigate using in-page tab contents on click","",""
"","4364","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Fri Nov 22 03:00:27 GMT 2024","passed","Fri Nov 22 03:00:31 GMT 2024","","Navigate using in-page menu and sub-menu contents on hover","",""
"","7948","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 22 02:56:55 GMT 2024","passed","Fri Nov 22 02:57:03 GMT 2024","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","30476","Display checkbox folders and sub-folders when checked","UI","Fri Nov 22 02:57:03 GMT 2024","failed","Fri Nov 22 02:57:33 GMT 2024","","popup","",""
