"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 02:18:37 GMT 2024","Fri Apr 05 02:18:41 GMT 2024","3450","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"unknown","Fri Apr 05 02:21:48 GMT 2024","Fri Apr 05 02:21:50 GMT 2024","2400","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Fri Apr 05 02:19:36 GMT 2024","Fri Apr 05 02:19:42 GMT 2024","5194","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Fri Apr 05 02:19:21 GMT 2024","Fri Apr 05 02:19:28 GMT 2024","7671","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"unknown","Fri Apr 05 02:20:24 GMT 2024","Fri Apr 05 02:20:24 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Fri Apr 05 02:21:40 GMT 2024","Fri Apr 05 02:21:43 GMT 2024","3510","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Fri Apr 05 02:18:28 GMT 2024","Fri Apr 05 02:18:31 GMT 2024","2878","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Fri Apr 05 02:20:43 GMT 2024","Fri Apr 05 02:20:50 GMT 2024","7532","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"unknown","Fri Apr 05 02:20:24 GMT 2024","Fri Apr 05 02:20:24 GMT 2024","1","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Fri Apr 05 02:17:48 GMT 2024","Fri Apr 05 02:17:48 GMT 2024","61","APIs","petstore","","","","Search a pet in petstore API",""
