"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 11 02:48:55 GMT 2023","Tue Jul 11 02:49:01 GMT 2023","5558","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"failed","Tue Jul 11 02:49:43 GMT 2023","Tue Jul 11 02:50:14 GMT 2023","30758","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Tue Jul 11 02:58:53 GMT 2023","Tue Jul 11 02:58:58 GMT 2023","4953","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Tue Jul 11 02:48:44 GMT 2023","Tue Jul 11 02:48:49 GMT 2023","5109","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"failed","Tue Jul 11 02:54:54 GMT 2023","Tue Jul 11 02:55:32 GMT 2023","38391","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Tue Jul 11 02:47:13 GMT 2023","Tue Jul 11 02:47:14 GMT 2023","282","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"unknown","Tue Jul 11 02:59:40 GMT 2023","Tue Jul 11 02:59:45 GMT 2023","5330","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"unknown","Tue Jul 11 02:56:55 GMT 2023","Tue Jul 11 02:56:59 GMT 2023","3846","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Tue Jul 11 02:59:56 GMT 2023","Tue Jul 11 03:00:01 GMT 2023","5373","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Tue Jul 11 02:54:48 GMT 2023","Tue Jul 11 02:54:54 GMT 2023","5874","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
