"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32312","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-07","failed","2026-09-07","","Add a new entry to web table","",""
"","33182","Fill a complete form using external json data","UI","2026-09-07","failed","2026-09-07","","popup","",""
"","7105","Check dynamic elements change properties after 5 seconds","UI","2026-09-07","passed","2026-09-07","","popup","",""
"","32201","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-09-07","failed","2026-09-07","","Drag and drop a draggable element into another","",""
"","1489","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","2026-09-07","unknown","2026-09-07","","Navigate using in-page tab contents on click","",""
"","6008","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-09-07","passed","2026-09-07","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","1513","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","unknown","2026-09-07","","Checking a date via date picker using input field","",""
"","2339","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-09-07","passed","2026-09-07","","popup","",""
"","1595","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","unknown","2026-09-07","","Checking a date via date picker using calendar module","",""
"","32347","Display checkbox folders and sub-folders when checked","UI","2026-09-07","failed","2026-09-07","","popup","",""
"","6882","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-09-07","passed","2026-09-07","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","3042","Check broken links returns an error 500","UI","2026-09-07","passed","2026-09-07","","popup","",""
"","32463","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","failed","2026-09-07","","Click on ""Stop"" to stop the progress bar from filling","",""
"","33829","Display radio button text when selected","UI","2026-09-07","failed","2026-09-07","","popup","",""
"","32375","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","failed","2026-09-07","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","2101","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-07","passed","2026-09-07","","Download a file online","",""
"","32221","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-09-07","failed","2026-09-07","","Display information tooltips on hover for designated element","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","2026-09-07","skipped","2026-09-07","","Retrieve version MSSQL","",""
"","137","Search a pet in petstore API","APIs","2026-09-07","passed","2026-09-07","","petstore","",""
"","1629","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","unknown","2026-09-07","","Change input value by clicking on the slider bar","",""
"","32382","Display button click when clicked on","UI","2026-09-07","failed","2026-09-07","","popup","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-09-07","unknown","2026-09-07","","Check frames nested are displayed properly","",""
"","32417","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","failed","2026-09-07","","Click on ""Start"" to fill up the progress bar","",""
"","1586","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-09-07","unknown","2026-09-07","","Open only the selected accordian section on click","",""
"","1636","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","unknown","2026-09-07","","Change input value by moving the slider","",""
"","32897","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-07","failed","2026-09-07","","Check suggestions when using autocomplete on input field","",""
"","33217","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-09-07","failed","2026-09-07","","Check different alerts popins are displayed","",""
"","33054","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-07","failed","2026-09-07","","Edit the first entry in the web table","",""
"","218","Create a new pet in petstore API","APIs","2026-09-07","passed","2026-09-07","","petstore","",""
"","102","Rename a pet in petstore API","APIs","2026-09-07","passed","2026-09-07","","petstore","",""
"","1991","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-07","passed","2026-09-07","","Upload a file and check file path","",""
"","32398","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-07","failed","2026-09-07","","Search Kierra entry in the web table","",""
"","6125","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-09-07","passed","2026-09-07","","Redirection to a new window when clicking on ""New Window"" button","",""
"","170","Delete a pet in petstore API","APIs","2026-09-07","passed","2026-09-07","","petstore","",""
"","32108","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-09-07","failed","2026-09-07","","Navigate using in-page menu and sub-menu contents on hover","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","2026-09-07","skipped","2026-09-07","","Retrieve version Mysql","",""
"","32759","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-07","failed","2026-09-07","","Delete the third entry in the web table","",""
"","32179","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-09-07","failed","2026-09-07","","Fill all the select fields displayed","",""
"","32393","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-09-07","failed","2026-09-07","","Check different modals dialogs popin are displayed","",""
"","5","Check multiple frames are displayed properly","FRAMES","2026-09-07","unknown","2026-09-07","","Check multiple frames are displayed properly","",""
"","32568","Check API response by clicking on links","UI","2026-09-07","failed","2026-09-07","","popup","",""
