"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 02:21:31 GMT 2024","Tue Apr 02 02:21:35 GMT 2024","4246","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Tue Apr 02 02:20:48 GMT 2024","Tue Apr 02 02:20:52 GMT 2024","4222","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Tue Apr 02 02:22:30 GMT 2024","Tue Apr 02 02:22:39 GMT 2024","8591","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Tue Apr 02 02:20:08 GMT 2024","Tue Apr 02 02:20:08 GMT 2024","488","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Tue Apr 02 02:20:56 GMT 2024","Tue Apr 02 02:21:00 GMT 2024","3859","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Tue Apr 02 02:21:44 GMT 2024","Tue Apr 02 02:21:51 GMT 2024","7285","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Tue Apr 02 02:22:26 GMT 2024","Tue Apr 02 02:22:30 GMT 2024","4225","UI","popup","","","","Display button click when clicked on",""
"passed","Tue Apr 02 02:24:06 GMT 2024","Tue Apr 02 02:24:10 GMT 2024","3747","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"unknown","Tue Apr 02 02:24:13 GMT 2024","Tue Apr 02 02:24:16 GMT 2024","2840","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"skipped","Tue Apr 02 02:20:08 GMT 2024","Tue Apr 02 02:20:08 GMT 2024","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Tue Apr 02 02:21:04 GMT 2024","Tue Apr 02 02:21:08 GMT 2024","3886","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Tue Apr 02 02:23:10 GMT 2024","Tue Apr 02 02:23:14 GMT 2024","4398","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Tue Apr 02 02:24:02 GMT 2024","Tue Apr 02 02:24:06 GMT 2024","4038","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Tue Apr 02 02:24:30 GMT 2024","Tue Apr 02 02:24:34 GMT 2024","4316","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"unknown","Tue Apr 02 02:22:50 GMT 2024","Tue Apr 02 02:22:50 GMT 2024","1","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"unknown","Tue Apr 02 02:22:50 GMT 2024","Tue Apr 02 02:22:50 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Tue Apr 02 02:21:00 GMT 2024","Tue Apr 02 02:21:04 GMT 2024","3660","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Tue Apr 02 02:20:52 GMT 2024","Tue Apr 02 02:20:56 GMT 2024","4172","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Tue Apr 02 02:20:39 GMT 2024","Tue Apr 02 02:20:44 GMT 2024","4887","UI","popup","","","","Check broken links returns an error 500",""
