"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4780","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Jan 24 02:42:52 GMT 2025","passed","Fri Jan 24 02:42:57 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","3365","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Jan 24 02:44:42 GMT 2025","unknown","Fri Jan 24 02:44:46 GMT 2025","","Navigate using in-page tab contents on click","",""
"","9975","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Fri Jan 24 02:42:57 GMT 2025","passed","Fri Jan 24 02:43:07 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","4324","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Fri Jan 24 02:44:46 GMT 2025","passed","Fri Jan 24 02:44:50 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","5114","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 24 02:42:16 GMT 2025","passed","Fri Jan 24 02:42:21 GMT 2025","","Upload a file and check file path","",""
"","36327","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Jan 24 02:44:50 GMT 2025","failed","Fri Jan 24 02:45:27 GMT 2025","","Fill all the select fields displayed","",""
"","2986","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 24 02:46:01 GMT 2025","unknown","Fri Jan 24 02:46:04 GMT 2025","","Change input value by clicking on the slider bar","",""
"","3504","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 24 02:45:57 GMT 2025","unknown","Fri Jan 24 02:46:01 GMT 2025","","Change input value by moving the slider","",""
"","5558","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 24 02:41:56 GMT 2025","passed","Fri Jan 24 02:42:02 GMT 2025","","Add a new entry to web table","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Jan 24 02:41:15 GMT 2025","skipped","Fri Jan 24 02:41:15 GMT 2025","","Retrieve version Mysql","",""
"","4","Check multiple frames are displayed properly","FRAMES","Fri Jan 24 02:44:21 GMT 2025","unknown","Fri Jan 24 02:44:21 GMT 2025","","Check multiple frames are displayed properly","",""
"","316","Create a new pet in petstore API","APIs","Fri Jan 24 02:41:14 GMT 2025","passed","Fri Jan 24 02:41:14 GMT 2025","","petstore","",""
"","10030","Check dynamic elements change properties after 5 seconds","UI","Fri Jan 24 02:43:59 GMT 2025","passed","Fri Jan 24 02:44:09 GMT 2025","","popup","",""
"","7073","Fill a complete form using external json data","UI","Fri Jan 24 02:44:14 GMT 2025","passed","Fri Jan 24 02:44:21 GMT 2025","","popup","",""
