"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Apr 29 02:31:08 GMT 2024","Mon Apr 29 02:31:17 GMT 2024","9090","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Mon Apr 29 02:22:48 GMT 2024","Mon Apr 29 02:23:02 GMT 2024","14287","UI","popup","","","","Check API response by clicking on links",""
"passed","Mon Apr 29 02:31:27 GMT 2024","Mon Apr 29 02:31:43 GMT 2024","15712","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"passed","Mon Apr 29 02:29:29 GMT 2024","Mon Apr 29 02:29:34 GMT 2024","4124","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon Apr 29 02:26:22 GMT 2024","Mon Apr 29 02:26:36 GMT 2024","13256","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Apr 29 02:24:46 GMT 2024","Mon Apr 29 02:24:55 GMT 2024","9402","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"unknown","Mon Apr 29 02:31:05 GMT 2024","Mon Apr 29 02:31:08 GMT 2024","3260","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Mon Apr 29 02:26:55 GMT 2024","Mon Apr 29 02:27:24 GMT 2024","28741","UI","popup","","","","Display radio button text when selected",""
"unknown","Mon Apr 29 02:31:17 GMT 2024","Mon Apr 29 02:31:27 GMT 2024","9503","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Mon Apr 29 02:27:54 GMT 2024","Mon Apr 29 02:28:00 GMT 2024","5162","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Mon Apr 29 02:21:57 GMT 2024","Mon Apr 29 02:21:57 GMT 2024","215","APIs","petstore","","","","Rename a pet in petstore API",""
"passed","Mon Apr 29 02:23:56 GMT 2024","Mon Apr 29 02:24:05 GMT 2024","9858","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Mon Apr 29 02:28:48 GMT 2024","Mon Apr 29 02:28:51 GMT 2024","3268","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Mon Apr 29 02:23:33 GMT 2024","Mon Apr 29 02:23:56 GMT 2024","22508","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Mon Apr 29 02:25:13 GMT 2024","Mon Apr 29 02:25:32 GMT 2024","19045","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Mon Apr 29 02:30:57 GMT 2024","Mon Apr 29 02:31:02 GMT 2024","4472","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Mon Apr 29 02:21:57 GMT 2024","Mon Apr 29 02:22:01 GMT 2024","3924","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Mon Apr 29 02:24:05 GMT 2024","Mon Apr 29 02:24:09 GMT 2024","3904","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"skipped","Mon Apr 29 02:21:57 GMT 2024","Mon Apr 29 02:21:57 GMT 2024","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"failed","Mon Apr 29 02:29:34 GMT 2024","Mon Apr 29 02:30:16 GMT 2024","42464","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"unknown","Mon Apr 29 02:28:05 GMT 2024","Mon Apr 29 02:28:05 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"unknown","Mon Apr 29 02:29:26 GMT 2024","Mon Apr 29 02:29:29 GMT 2024","3193","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Mon Apr 29 02:31:50 GMT 2024","Mon Apr 29 02:32:06 GMT 2024","16521","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Mon Apr 29 02:30:46 GMT 2024","Mon Apr 29 02:30:57 GMT 2024","11912","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Mon Apr 29 02:21:57 GMT 2024","Mon Apr 29 02:21:57 GMT 2024","468","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Mon Apr 29 02:25:09 GMT 2024","Mon Apr 29 02:25:13 GMT 2024","4544","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Mon Apr 29 02:24:09 GMT 2024","Mon Apr 29 02:24:20 GMT 2024","10575","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon Apr 29 02:21:56 GMT 2024","Mon Apr 29 02:21:56 GMT 2024","473","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Mon Apr 29 02:21:56 GMT 2024","Mon Apr 29 02:21:57 GMT 2024","288","APIs","petstore","","","","Search a pet in petstore API",""
