"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed May 01 02:32:58 GMT 2024","Wed May 01 02:33:15 GMT 2024","16992","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Wed May 01 02:28:35 GMT 2024","Wed May 01 02:28:43 GMT 2024","8014","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Wed May 01 02:25:40 GMT 2024","Wed May 01 02:25:41 GMT 2024","379","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Wed May 01 02:28:08 GMT 2024","Wed May 01 02:28:18 GMT 2024","9572","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Wed May 01 02:34:03 GMT 2024","Wed May 01 02:34:14 GMT 2024","11630","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Wed May 01 02:34:14 GMT 2024","Wed May 01 02:34:19 GMT 2024","4617","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Wed May 01 02:25:42 GMT 2024","Wed May 01 02:25:46 GMT 2024","3788","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Wed May 01 02:26:59 GMT 2024","Wed May 01 02:27:11 GMT 2024","11878","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Wed May 01 02:29:16 GMT 2024","Wed May 01 02:29:32 GMT 2024","16361","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"failed","Wed May 01 02:31:01 GMT 2024","Wed May 01 02:31:45 GMT 2024","43826","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
