"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 22 02:37:00 GMT 2024","Mon Jul 22 02:37:05 GMT 2024","4558","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon Jul 22 02:34:02 GMT 2024","Mon Jul 22 02:34:02 GMT 2024","203","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Mon Jul 22 02:36:12 GMT 2024","Mon Jul 22 02:36:15 GMT 2024","3755","UI","popup","","","","Display radio button text when selected",""
"unknown","Mon Jul 22 02:36:40 GMT 2024","Mon Jul 22 02:36:40 GMT 2024","1","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"unknown","Mon Jul 22 02:38:11 GMT 2024","Mon Jul 22 02:38:14 GMT 2024","2949","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"skipped","Mon Jul 22 02:34:02 GMT 2024","Mon Jul 22 02:34:02 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Mon Jul 22 02:34:40 GMT 2024","Mon Jul 22 02:34:45 GMT 2024","5124","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"unknown","Mon Jul 22 02:38:08 GMT 2024","Mon Jul 22 02:38:11 GMT 2024","2759","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Mon Jul 22 02:34:45 GMT 2024","Mon Jul 22 02:34:49 GMT 2024","4530","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Mon Jul 22 02:35:58 GMT 2024","Mon Jul 22 02:36:04 GMT 2024","5537","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Jul 22 02:36:20 GMT 2024","Mon Jul 22 02:36:29 GMT 2024","9065","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Jul 22 02:34:57 GMT 2024","Mon Jul 22 02:35:01 GMT 2024","3994","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Mon Jul 22 02:34:34 GMT 2024","Mon Jul 22 02:34:40 GMT 2024","5282","UI","popup","","","","Check broken links returns an error 500",""
"passed","Mon Jul 22 02:38:18 GMT 2024","Mon Jul 22 02:38:23 GMT 2024","4562","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"unknown","Mon Jul 22 02:38:02 GMT 2024","Mon Jul 22 02:38:05 GMT 2024","2999","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Mon Jul 22 02:35:01 GMT 2024","Mon Jul 22 02:35:05 GMT 2024","4215","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon Jul 22 02:35:51 GMT 2024","Mon Jul 22 02:35:58 GMT 2024","7777","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Mon Jul 22 02:34:02 GMT 2024","Mon Jul 22 02:34:02 GMT 2024","207","APIs","petstore","","","","Rename a pet in petstore API",""
"skipped","Mon Jul 22 02:34:02 GMT 2024","Mon Jul 22 02:34:02 GMT 2024","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Jul 22 02:35:34 GMT 2024","Mon Jul 22 02:35:43 GMT 2024","8680","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Mon Jul 22 02:35:22 GMT 2024","Mon Jul 22 02:35:26 GMT 2024","4078","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Mon Jul 22 02:37:54 GMT 2024","Mon Jul 22 02:37:58 GMT 2024","4454","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Mon Jul 22 02:36:29 GMT 2024","Mon Jul 22 02:36:34 GMT 2024","5155","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
