"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Check frames nested are displayed properly","FRAMES","Fri May 08 04:58:17 UTC 2026","unknown","Fri May 08 04:58:17 UTC 2026","","Check frames nested are displayed properly","",""
"","1519","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri May 08 05:01:41 UTC 2026","unknown","Fri May 08 05:01:42 UTC 2026","","Checking a date via date picker using input field","",""
"","6831","Check dynamic elements change properties after 5 seconds","UI","Fri May 08 04:57:28 UTC 2026","passed","Fri May 08 04:57:35 UTC 2026","","popup","",""
"","2070","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri May 08 04:54:52 UTC 2026","passed","Fri May 08 04:54:54 UTC 2026","","Check different alerts popins are displayed","",""
"","5816","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri May 08 04:55:40 UTC 2026","passed","Fri May 08 04:55:46 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","31983","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri May 08 04:57:35 UTC 2026","failed","Fri May 08 04:58:07 UTC 2026","","Drag and drop a draggable element into another","",""
"","1478","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri May 08 05:01:45 UTC 2026","unknown","Fri May 08 05:01:47 UTC 2026","","Change input value by clicking on the slider bar","",""
"","32027","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri May 08 05:02:19 UTC 2026","failed","Fri May 08 05:02:51 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","62","Delete a pet in petstore API","APIs","Fri May 08 04:50:05 UTC 2026","passed","Fri May 08 04:50:05 UTC 2026","","petstore","",""
"","2667","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri May 08 05:02:51 UTC 2026","passed","Fri May 08 05:02:53 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","1319","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri May 08 04:58:25 UTC 2026","unknown","Fri May 08 04:58:27 UTC 2026","","Navigate using in-page tab contents on click","",""
"","32130","Display radio button text when selected","UI","Fri May 08 04:56:54 UTC 2026","failed","Fri May 08 04:57:26 UTC 2026","","popup","",""
"","1964","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri May 08 04:54:07 UTC 2026","passed","Fri May 08 04:54:08 UTC 2026","","Upload a file and check file path","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","Fri May 08 04:50:05 UTC 2026","skipped","Fri May 08 04:50:05 UTC 2026","","Retrieve version Mysql","",""
"","32","Rename a pet in petstore API","APIs","Fri May 08 04:50:05 UTC 2026","passed","Fri May 08 04:50:05 UTC 2026","","petstore","",""
"","32075","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri May 08 04:54:56 UTC 2026","failed","Fri May 08 04:55:28 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","2104","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Fri May 08 04:58:27 UTC 2026","passed","Fri May 08 04:58:29 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","2772","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri May 08 04:52:27 UTC 2026","passed","Fri May 08 04:52:30 UTC 2026","","Add a new entry to web table","",""
"","32093","Display checkbox folders and sub-folders when checked","UI","Fri May 08 04:55:46 UTC 2026","failed","Fri May 08 04:56:18 UTC 2026","","popup","",""
"","5824","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Fri May 08 04:55:35 UTC 2026","passed","Fri May 08 04:55:40 UTC 2026","","Redirection to a new window when clicking on ""New Window"" button","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Fri May 08 04:50:05 UTC 2026","skipped","Fri May 08 04:50:05 UTC 2026","","Retrieve version MSSQL","",""
"","32020","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri May 08 05:01:47 UTC 2026","failed","Fri May 08 05:02:19 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","32186","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri May 08 04:53:34 UTC 2026","failed","Fri May 08 04:54:07 UTC 2026","","Search Kierra entry in the web table","",""
"","5","Check multiple frames are displayed properly","FRAMES","Fri May 08 04:58:17 UTC 2026","unknown","Fri May 08 04:58:17 UTC 2026","","Check multiple frames are displayed properly","",""
"","32202","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri May 08 04:52:30 UTC 2026","failed","Fri May 08 04:53:02 UTC 2026","","Edit the first entry in the web table","",""
"","32932","Check API response by clicking on links","UI","Fri May 08 04:51:51 UTC 2026","failed","Fri May 08 04:52:24 UTC 2026","","popup","",""
