"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 15 02:36:40 GMT 2023","Wed Mar 15 02:36:47 GMT 2023","7679","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Wed Mar 15 02:36:32 GMT 2023","Wed Mar 15 02:36:40 GMT 2023","7305","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Wed Mar 15 02:35:00 GMT 2023","Wed Mar 15 02:35:00 GMT 2023","96","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Wed Mar 15 02:35:00 GMT 2023","Wed Mar 15 02:35:00 GMT 2023","56","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"passed","Wed Mar 15 02:35:31 GMT 2023","Wed Mar 15 02:35:36 GMT 2023","4310","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Wed Mar 15 02:35:47 GMT 2023","Wed Mar 15 02:35:51 GMT 2023","3459","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Wed Mar 15 02:37:54 GMT 2023","Wed Mar 15 02:37:54 GMT 2023","2","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Wed Mar 15 02:34:59 GMT 2023","Wed Mar 15 02:34:59 GMT 2023","93","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"passed","Wed Mar 15 02:35:51 GMT 2023","Wed Mar 15 02:35:54 GMT 2023","3073","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Wed Mar 15 02:35:00 GMT 2023","Wed Mar 15 02:35:03 GMT 2023","3435","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Wed Mar 15 02:36:58 GMT 2023","Wed Mar 15 02:37:01 GMT 2023","3159","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Wed Mar 15 02:35:28 GMT 2023","Wed Mar 15 02:35:31 GMT 2023","3465","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"passed","Wed Mar 15 02:34:59 GMT 2023","Wed Mar 15 02:35:00 GMT 2023","262","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"passed","Wed Mar 15 02:37:01 GMT 2023","Wed Mar 15 02:37:05 GMT 2023","3846","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
"passed","Wed Mar 15 02:39:00 GMT 2023","Wed Mar 15 02:39:04 GMT 2023","3283","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"unknown","Wed Mar 15 02:39:12 GMT 2023","Wed Mar 15 02:39:14 GMT 2023","2480","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"unknown","Wed Mar 15 02:39:09 GMT 2023","Wed Mar 15 02:39:12 GMT 2023","2366","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Wed Mar 15 02:36:47 GMT 2023","Wed Mar 15 02:36:52 GMT 2023","4804","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"passed","Wed Mar 15 02:36:20 GMT 2023","Wed Mar 15 02:36:24 GMT 2023","3611","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Wed Mar 15 02:38:11 GMT 2023","Wed Mar 15 02:38:15 GMT 2023","3282","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"skipped","Wed Mar 15 02:35:00 GMT 2023","Wed Mar 15 02:35:00 GMT 2023","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"unknown","Wed Mar 15 02:39:14 GMT 2023","Wed Mar 15 02:39:17 GMT 2023","2359","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"failed","Wed Mar 15 02:38:15 GMT 2023","Wed Mar 15 02:38:50 GMT 2023","35217","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Wed Mar 15 02:39:20 GMT 2023","Wed Mar 15 02:39:24 GMT 2023","3563","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Wed Mar 15 02:37:05 GMT 2023","Wed Mar 15 02:37:13 GMT 2023","8229","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"unknown","Wed Mar 15 02:37:54 GMT 2023","Wed Mar 15 02:37:54 GMT 2023","1","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Wed Mar 15 02:36:13 GMT 2023","Wed Mar 15 02:36:17 GMT 2023","3826","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"unknown","Wed Mar 15 02:39:07 GMT 2023","Wed Mar 15 02:39:09 GMT 2023","2332","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"failed","Wed Mar 15 02:37:18 GMT 2023","Wed Mar 15 02:37:54 GMT 2023","36141","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"skipped","Wed Mar 15 02:35:00 GMT 2023","Wed Mar 15 02:35:00 GMT 2023","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Wed Mar 15 02:39:24 GMT 2023","Wed Mar 15 02:39:27 GMT 2023","3876","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Wed Mar 15 02:35:39 GMT 2023","Wed Mar 15 02:35:44 GMT 2023","4267","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Wed Mar 15 02:36:24 GMT 2023","Wed Mar 15 02:36:32 GMT 2023","8378","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Wed Mar 15 02:35:36 GMT 2023","Wed Mar 15 02:35:39 GMT 2023","3929","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Wed Mar 15 02:37:14 GMT 2023","Wed Mar 15 02:37:18 GMT 2023","4680","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
