"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 13 02:45:45 GMT 2023","Mon Feb 13 02:45:50 GMT 2023","4884","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Feb 13 02:46:05 GMT 2023","Mon Feb 13 02:46:13 GMT 2023","8571","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"unknown","Mon Feb 13 02:46:54 GMT 2023","Mon Feb 13 02:46:54 GMT 2023","2","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"unknown","Mon Feb 13 02:48:24 GMT 2023","Mon Feb 13 02:48:27 GMT 2023","3018","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Mon Feb 13 02:45:57 GMT 2023","Mon Feb 13 02:46:00 GMT 2023","3422","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Mon Feb 13 02:44:26 GMT 2023","Mon Feb 13 02:44:31 GMT 2023","4845","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Mon Feb 13 02:48:35 GMT 2023","Mon Feb 13 02:48:39 GMT 2023","4250","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Mon Feb 13 02:46:13 GMT 2023","Mon Feb 13 02:46:18 GMT 2023","4874","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Mon Feb 13 02:45:21 GMT 2023","Mon Feb 13 02:45:30 GMT 2023","8589","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"skipped","Mon Feb 13 02:43:55 GMT 2023","Mon Feb 13 02:43:55 GMT 2023","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Feb 13 02:48:11 GMT 2023","Mon Feb 13 02:48:15 GMT 2023","3706","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
