"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","310","Search a pet in petstore API","APIs","Mon Nov 04 02:51:04 GMT 2024","passed","Mon Nov 04 02:51:04 GMT 2024","","petstore","",""
"","4098","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Nov 04 02:52:00 GMT 2024","passed","Mon Nov 04 02:52:04 GMT 2024","","Search Kierra entry in the web table","",""
"","4431","Display button click when clicked on","UI","Mon Nov 04 02:53:38 GMT 2024","passed","Mon Nov 04 02:53:42 GMT 2024","","popup","",""
"","2","Check multiple frames are displayed properly","FRAMES","Mon Nov 04 02:54:03 GMT 2024","unknown","Mon Nov 04 02:54:03 GMT 2024","","Check multiple frames are displayed properly","",""
"","4850","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Nov 04 02:51:51 GMT 2024","passed","Mon Nov 04 02:51:56 GMT 2024","","Edit the first entry in the web table","",""
"","3414","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Nov 04 02:55:37 GMT 2024","unknown","Mon Nov 04 02:55:41 GMT 2024","","Change input value by moving the slider","",""
"","5352","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Nov 04 02:52:09 GMT 2024","passed","Mon Nov 04 02:52:14 GMT 2024","","Download a file online","",""
"","3171","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Nov 04 02:54:24 GMT 2024","unknown","Mon Nov 04 02:54:27 GMT 2024","","Navigate using in-page tab contents on click","",""
"","3521","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Nov 04 02:55:34 GMT 2024","unknown","Mon Nov 04 02:55:37 GMT 2024","","Checking a date via date picker using calendar module","",""
"","1","Check frames nested are displayed properly","FRAMES","Mon Nov 04 02:54:03 GMT 2024","unknown","Mon Nov 04 02:54:03 GMT 2024","","Check frames nested are displayed properly","",""
"","4603","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Nov 04 02:55:44 GMT 2024","passed","Mon Nov 04 02:55:49 GMT 2024","","Click on ""Start"" to fill up the progress bar","",""
"","6345","Fill a complete form using external json data","UI","Mon Nov 04 02:53:57 GMT 2024","passed","Mon Nov 04 02:54:03 GMT 2024","","popup","",""
"","5353","Check broken links returns an error 500","UI","Mon Nov 04 02:51:41 GMT 2024","passed","Mon Nov 04 02:51:47 GMT 2024","","popup","",""
"","3290","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Nov 04 02:55:31 GMT 2024","unknown","Mon Nov 04 02:55:34 GMT 2024","","Checking a date via date picker using input field","",""
"","4879","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Nov 04 02:52:31 GMT 2024","passed","Mon Nov 04 02:52:36 GMT 2024","","Check different alerts popins are displayed","",""
"","4148","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Nov 04 02:51:56 GMT 2024","passed","Mon Nov 04 02:52:00 GMT 2024","","Delete the third entry in the web table","",""
"","4166","Display radio button text when selected","UI","Mon Nov 04 02:53:34 GMT 2024","passed","Mon Nov 04 02:53:38 GMT 2024","","popup","",""
"","4490","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Mon Nov 04 02:54:27 GMT 2024","passed","Mon Nov 04 02:54:32 GMT 2024","","Navigate using in-page menu and sub-menu contents on hover","",""
"","407","Rename a pet in petstore API","APIs","Mon Nov 04 02:51:04 GMT 2024","passed","Mon Nov 04 02:51:05 GMT 2024","","petstore","",""
"","4482","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Nov 04 02:55:22 GMT 2024","passed","Mon Nov 04 02:55:26 GMT 2024","","Display information tooltips on hover for designated element","",""
"","8180","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Mon Nov 04 02:53:04 GMT 2024","passed","Mon Nov 04 02:53:13 GMT 2024","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","35757","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Nov 04 02:54:32 GMT 2024","failed","Mon Nov 04 02:55:08 GMT 2024","","Fill all the select fields displayed","",""
"","3229","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Nov 04 02:55:41 GMT 2024","unknown","Mon Nov 04 02:55:44 GMT 2024","","Change input value by clicking on the slider bar","",""
"","4698","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Nov 04 02:55:53 GMT 2024","passed","Mon Nov 04 02:55:58 GMT 2024","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","4261","Redirection to a new page when clicking on link (tabs and windows)","UI","Mon Nov 04 02:51:06 GMT 2024","passed","Mon Nov 04 02:51:10 GMT 2024","","popup","",""
"","8567","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Mon Nov 04 02:52:56 GMT 2024","passed","Mon Nov 04 02:53:04 GMT 2024","","Redirection to a new window when clicking on ""New Window"" button","",""
"","4119","Check API response by clicking on links","UI","Mon Nov 04 02:51:37 GMT 2024","passed","Mon Nov 04 02:51:41 GMT 2024","","popup","",""
"","425","Create a new pet in petstore API","APIs","Mon Nov 04 02:51:04 GMT 2024","passed","Mon Nov 04 02:51:04 GMT 2024","","petstore","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Mon Nov 04 02:51:06 GMT 2024","skipped","Mon Nov 04 02:51:06 GMT 2024","","Retrieve version MSSQL","",""
"","9898","Check dynamic elements change properties after 5 seconds","UI","Mon Nov 04 02:53:42 GMT 2024","passed","Mon Nov 04 02:53:52 GMT 2024","","popup","",""
"","4210","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Nov 04 02:52:04 GMT 2024","passed","Mon Nov 04 02:52:09 GMT 2024","","Upload a file and check file path","",""
