"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4206","Check API response by clicking on links","UI","Fri Jul 04 03:15:26 GMT 2025","passed","Fri Jul 04 03:15:30 GMT 2025","","popup","",""
"","3060","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Jul 04 03:18:28 GMT 2025","unknown","Fri Jul 04 03:18:31 GMT 2025","","Open only the selected accordian section on click","",""
"","5137","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jul 04 03:20:10 GMT 2025","passed","Fri Jul 04 03:20:15 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","5159","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jul 04 03:15:51 GMT 2025","passed","Fri Jul 04 03:15:56 GMT 2025","","Search Kierra entry in the web table","",""
"","3025","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jul 04 03:20:01 GMT 2025","unknown","Fri Jul 04 03:20:04 GMT 2025","","Change input value by clicking on the slider bar","",""
"","1","Check frames nested are displayed properly","FRAMES","Fri Jul 04 03:18:21 GMT 2025","unknown","Fri Jul 04 03:18:21 GMT 2025","","Check frames nested are displayed properly","",""
"","451","Search a pet in petstore API","APIs","Fri Jul 04 03:14:53 GMT 2025","passed","Fri Jul 04 03:14:54 GMT 2025","","petstore","",""
"","9141","Check dynamic elements change properties after 5 seconds","UI","Fri Jul 04 03:17:59 GMT 2025","passed","Fri Jul 04 03:18:08 GMT 2025","","popup","",""
"","5562","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jul 04 03:20:04 GMT 2025","passed","Fri Jul 04 03:20:10 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","4843","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jul 04 03:19:47 GMT 2025","passed","Fri Jul 04 03:19:51 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","5220","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jul 04 03:15:36 GMT 2025","passed","Fri Jul 04 03:15:41 GMT 2025","","Add a new entry to web table","",""
"","3745","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Jul 04 03:18:42 GMT 2025","unknown","Fri Jul 04 03:18:46 GMT 2025","","Navigate using in-page tab contents on click","",""
"","3160","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jul 04 03:19:54 GMT 2025","unknown","Fri Jul 04 03:19:58 GMT 2025","","Checking a date via date picker using calendar module","",""
"","5382","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jul 04 03:15:41 GMT 2025","passed","Fri Jul 04 03:15:47 GMT 2025","","Edit the first entry in the web table","",""
"","5735","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Jul 04 03:18:08 GMT 2025","passed","Fri Jul 04 03:18:14 GMT 2025","","Drag and drop a draggable element into another","",""
"","5642","Display checkbox folders and sub-folders when checked","UI","Fri Jul 04 03:17:04 GMT 2025","passed","Fri Jul 04 03:17:10 GMT 2025","","popup","",""
"","3918","Display radio button text when selected","UI","Fri Jul 04 03:17:25 GMT 2025","passed","Fri Jul 04 03:17:29 GMT 2025","","popup","",""
"","7153","Fill a complete form using external json data","UI","Fri Jul 04 03:18:14 GMT 2025","passed","Fri Jul 04 03:18:21 GMT 2025","","popup","",""
"","8852","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Fri Jul 04 03:16:48 GMT 2025","passed","Fri Jul 04 03:16:57 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","373","Create a new pet in petstore API","APIs","Fri Jul 04 03:14:53 GMT 2025","passed","Fri Jul 04 03:14:53 GMT 2025","","petstore","",""
"","3037","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jul 04 03:19:51 GMT 2025","unknown","Fri Jul 04 03:19:54 GMT 2025","","Checking a date via date picker using input field","",""
"","4635","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Jul 04 03:16:25 GMT 2025","passed","Fri Jul 04 03:16:30 GMT 2025","","Check different alerts popins are displayed","",""
"","4227","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jul 04 03:15:47 GMT 2025","passed","Fri Jul 04 03:15:51 GMT 2025","","Delete the third entry in the web table","",""
"","618","Delete a pet in petstore API","APIs","Fri Jul 04 03:14:54 GMT 2025","failed","Fri Jul 04 03:14:54 GMT 2025","","petstore","",""
"","283","Rename a pet in petstore API","APIs","Fri Jul 04 03:14:54 GMT 2025","passed","Fri Jul 04 03:14:54 GMT 2025","","petstore","",""
