"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 08 02:29:31 GMT 2023","Tue Aug 08 02:30:08 GMT 2023","36626","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Tue Aug 08 02:27:33 GMT 2023","Tue Aug 08 02:27:42 GMT 2023","8903","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Tue Aug 08 02:26:05 GMT 2023","Tue Aug 08 02:26:11 GMT 2023","5898","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Tue Aug 08 02:27:25 GMT 2023","Tue Aug 08 02:27:33 GMT 2023","8455","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Tue Aug 08 02:30:47 GMT 2023","Tue Aug 08 02:30:52 GMT 2023","4941","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"passed","Tue Aug 08 02:28:08 GMT 2023","Tue Aug 08 02:28:17 GMT 2023","9443","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Tue Aug 08 02:30:22 GMT 2023","Tue Aug 08 02:30:28 GMT 2023","5153","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Tue Aug 08 02:27:42 GMT 2023","Tue Aug 08 02:27:48 GMT 2023","6423","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"passed","Tue Aug 08 02:27:15 GMT 2023","Tue Aug 08 02:27:25 GMT 2023","9462","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"passed","Tue Aug 08 02:25:25 GMT 2023","Tue Aug 08 02:25:25 GMT 2023","329","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"skipped","Tue Aug 08 02:25:26 GMT 2023","Tue Aug 08 02:25:26 GMT 2023","3","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Tue Aug 08 02:25:25 GMT 2023","Tue Aug 08 02:25:26 GMT 2023","451","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"skipped","Tue Aug 08 02:25:26 GMT 2023","Tue Aug 08 02:25:26 GMT 2023","3","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"unknown","Tue Aug 08 02:29:08 GMT 2023","Tue Aug 08 02:29:12 GMT 2023","3742","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Tue Aug 08 02:30:57 GMT 2023","Tue Aug 08 02:31:02 GMT 2023","5215","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
