"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Thu Dec 21 02:26:51 GMT 2023","Thu Dec 21 02:26:51 GMT 2023","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Thu Dec 21 02:26:10 GMT 2023","Thu Dec 21 02:26:15 GMT 2023","5298","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"unknown","Thu Dec 21 02:28:57 GMT 2023","Thu Dec 21 02:29:00 GMT 2023","2587","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Thu Dec 21 02:23:40 GMT 2023","Thu Dec 21 02:23:53 GMT 2023","13644","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"passed","Thu Dec 21 02:25:52 GMT 2023","Thu Dec 21 02:25:56 GMT 2023","4495","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display radio button text when selected","","","","Display radio button text when selected",""
"passed","Thu Dec 21 02:25:25 GMT 2023","Thu Dec 21 02:25:32 GMT 2023","7246","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"passed","Thu Dec 21 02:25:04 GMT 2023","Thu Dec 21 02:25:07 GMT 2023","3639","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Thu Dec 21 02:24:15 GMT 2023","Thu Dec 21 02:24:18 GMT 2023","3333","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Thu Dec 21 02:28:48 GMT 2023","Thu Dec 21 02:28:51 GMT 2023","3647","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Thu Dec 21 02:29:16 GMT 2023","Thu Dec 21 02:29:20 GMT 2023","4090","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"unknown","Thu Dec 21 02:28:51 GMT 2023","Thu Dec 21 02:28:54 GMT 2023","2910","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"failed","Thu Dec 21 02:26:15 GMT 2023","Thu Dec 21 02:26:51 GMT 2023","36139","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Thu Dec 21 02:29:20 GMT 2023","Thu Dec 21 02:29:25 GMT 2023","4721","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"skipped","Thu Dec 21 02:22:25 GMT 2023","Thu Dec 21 02:22:25 GMT 2023","1","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Thu Dec 21 02:25:40 GMT 2023","Thu Dec 21 02:25:45 GMT 2023","5337","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"passed","Thu Dec 21 02:22:24 GMT 2023","Thu Dec 21 02:22:25 GMT 2023","195","API_CALLS","Rename a pet in petstore API","","","","Rename a pet in petstore API",""
"passed","Thu Dec 21 02:29:03 GMT 2023","Thu Dec 21 02:29:16 GMT 2023","13365","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"passed","Thu Dec 21 02:24:02 GMT 2023","Thu Dec 21 02:24:15 GMT 2023","13058","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"unknown","Thu Dec 21 02:28:54 GMT 2023","Thu Dec 21 02:28:57 GMT 2023","2779","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Thu Dec 21 02:22:25 GMT 2023","Thu Dec 21 02:22:37 GMT 2023","12713","ACCESS_LINKS","Redirection to a new page when clicking on link (tabs and windows)","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Thu Dec 21 02:23:22 GMT 2023","Thu Dec 21 02:23:35 GMT 2023","13327","ACCESS_LINKS","Check API response by clicking on links","","","","Check API response by clicking on links",""
"unknown","Thu Dec 21 02:27:24 GMT 2023","Thu Dec 21 02:27:27 GMT 2023","2664","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"failed","Thu Dec 21 02:28:01 GMT 2023","Thu Dec 21 02:28:32 GMT 2023","30925","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"unknown","Thu Dec 21 02:29:00 GMT 2023","Thu Dec 21 02:29:03 GMT 2023","2861","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"passed","Thu Dec 21 02:25:07 GMT 2023","Thu Dec 21 02:25:25 GMT 2023","17870","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"skipped","Thu Dec 21 02:22:25 GMT 2023","Thu Dec 21 02:22:25 GMT 2023","1","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Thu Dec 21 02:27:57 GMT 2023","Thu Dec 21 02:28:01 GMT 2023","4057","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Thu Dec 21 02:26:01 GMT 2023","Thu Dec 21 02:26:10 GMT 2023","8904","CLICK_ON_DIFFERENT_BUTTON_TYPES","Check dynamic elements change properties after 5 seconds","","","","Check dynamic elements change properties after 5 seconds",""
"unknown","Thu Dec 21 02:26:51 GMT 2023","Thu Dec 21 02:26:51 GMT 2023","3","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"unknown","Thu Dec 21 02:27:54 GMT 2023","Thu Dec 21 02:27:57 GMT 2023","3145","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Thu Dec 21 02:24:37 GMT 2023","Thu Dec 21 02:24:50 GMT 2023","13318","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Thu Dec 21 02:22:24 GMT 2023","Thu Dec 21 02:22:24 GMT 2023","36","API_CALLS","Search a pet in petstore API","","","","Search a pet in petstore API",""
"passed","Thu Dec 21 02:23:53 GMT 2023","Thu Dec 21 02:23:58 GMT 2023","4610","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Thu Dec 21 02:23:35 GMT 2023","Thu Dec 21 02:23:40 GMT 2023","4560","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Thu Dec 21 02:22:24 GMT 2023","Thu Dec 21 02:22:24 GMT 2023","226","API_CALLS","Create a new pet in petstore API","","","","Create a new pet in petstore API",""
"passed","Thu Dec 21 02:23:58 GMT 2023","Thu Dec 21 02:24:01 GMT 2023","3534","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Thu Dec 21 02:25:32 GMT 2023","Thu Dec 21 02:25:40 GMT 2023","7226","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Thu Dec 21 02:28:44 GMT 2023","Thu Dec 21 02:28:48 GMT 2023","4221","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Thu Dec 21 02:24:18 GMT 2023","Thu Dec 21 02:24:21 GMT 2023","3338","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Thu Dec 21 02:22:25 GMT 2023","Thu Dec 21 02:22:25 GMT 2023","70","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Thu Dec 21 02:25:56 GMT 2023","Thu Dec 21 02:26:01 GMT 2023","4295","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
