"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4484","Drag and drop a draggable element into another","DRAG_AND_DROP","Mon Dec 22 03:30:03 UTC 2025","passed","Mon Dec 22 03:30:07 UTC 2025","","Drag and drop a draggable element into another","",""
"","32","Search a pet in petstore API","APIs","Mon Dec 22 03:27:43 UTC 2025","passed","Mon Dec 22 03:27:43 UTC 2025","","petstore","",""
"","34896","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Dec 22 03:30:33 UTC 2025","failed","Mon Dec 22 03:31:08 UTC 2025","","Fill all the select fields displayed","",""
"","3533","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 22 03:31:38 UTC 2025","passed","Mon Dec 22 03:31:42 UTC 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","1","Check multiple frames are displayed properly","FRAMES","Mon Dec 22 03:30:13 UTC 2025","unknown","Mon Dec 22 03:30:13 UTC 2025","","Check multiple frames are displayed properly","",""
"","4402","Check broken links returns an error 500","UI","Mon Dec 22 03:28:12 UTC 2025","passed","Mon Dec 22 03:28:17 UTC 2025","","popup","",""
"","3528","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Dec 22 03:31:18 UTC 2025","passed","Mon Dec 22 03:31:22 UTC 2025","","Display information tooltips on hover for designated element","",""
"","8096","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Dec 22 03:29:03 UTC 2025","passed","Mon Dec 22 03:29:11 UTC 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","2480","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 22 03:31:27 UTC 2025","unknown","Mon Dec 22 03:31:30 UTC 2025","","Checking a date via date picker using calendar module","",""
"","4096","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 22 03:31:42 UTC 2025","passed","Mon Dec 22 03:31:46 UTC 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","3610","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Mon Dec 22 03:28:59 UTC 2025","passed","Mon Dec 22 03:29:03 UTC 2025","","Check different modals dialogs popin are displayed","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Mon Dec 22 03:27:43 UTC 2025","skipped","Mon Dec 22 03:27:43 UTC 2025","","Retrieve version Mysql","",""
