"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 02:32:46 GMT 2024","Mon May 27 02:32:50 GMT 2024","4385","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Mon May 27 02:26:58 GMT 2024","Mon May 27 02:26:59 GMT 2024","482","APIs","petstore","","","","Delete a pet in petstore API",""
"skipped","Mon May 27 02:26:59 GMT 2024","Mon May 27 02:26:59 GMT 2024","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon May 27 02:28:07 GMT 2024","Mon May 27 02:28:22 GMT 2024","14686","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"passed","Mon May 27 02:32:18 GMT 2024","Mon May 27 02:32:22 GMT 2024","4096","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"failed","Mon May 27 02:31:28 GMT 2024","Mon May 27 02:32:03 GMT 2024","35460","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Mon May 27 02:32:22 GMT 2024","Mon May 27 02:32:26 GMT 2024","3966","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Mon May 27 02:31:24 GMT 2024","Mon May 27 02:31:28 GMT 2024","4489","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"passed","Mon May 27 02:26:59 GMT 2024","Mon May 27 02:27:04 GMT 2024","4730","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"unknown","Mon May 27 02:31:11 GMT 2024","Mon May 27 02:31:24 GMT 2024","12458","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"passed","Mon May 27 02:32:42 GMT 2024","Mon May 27 02:32:46 GMT 2024","3960","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
