"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 02:28:53 GMT 2023","Mon Jul 31 02:28:58 GMT 2023","4387","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"passed","Mon Jul 31 02:29:28 GMT 2023","Mon Jul 31 02:29:41 GMT 2023","13660","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"passed","Mon Jul 31 02:31:19 GMT 2023","Mon Jul 31 02:31:23 GMT 2023","4528","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"skipped","Mon Jul 31 02:28:03 GMT 2023","Mon Jul 31 02:28:03 GMT 2023","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Jul 31 02:30:32 GMT 2023","Mon Jul 31 02:30:47 GMT 2023","14745","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display checkbox folders and sub-folders when checked","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Jul 31 02:28:58 GMT 2023","Mon Jul 31 02:29:01 GMT 2023","3624","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"failed","Mon Jul 31 02:31:23 GMT 2023","Mon Jul 31 02:32:09 GMT 2023","45764","FILL_FORMS","Fill a complete form using external json data","","","","Fill a complete form using external json data",""
"passed","Mon Jul 31 02:28:03 GMT 2023","Mon Jul 31 02:28:03 GMT 2023","238","API_CALLS","Delete a pet in petstore API","","","","Delete a pet in petstore API",""
"passed","Mon Jul 31 02:28:45 GMT 2023","Mon Jul 31 02:28:49 GMT 2023","4381","ACCESS_LINKS","Check broken links returns an error 500","","","","Check broken links returns an error 500",""
"passed","Mon Jul 31 02:30:57 GMT 2023","Mon Jul 31 02:31:01 GMT 2023","4053","CLICK_ON_DIFFERENT_BUTTON_TYPES","Display button click when clicked on","","","","Display button click when clicked on",""
"passed","Mon Jul 31 02:34:14 GMT 2023","Mon Jul 31 02:34:17 GMT 2023","3598","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"passed","Mon Jul 31 02:30:25 GMT 2023","Mon Jul 31 02:30:32 GMT 2023","7336","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Mon Jul 31 02:29:05 GMT 2023","Mon Jul 31 02:29:08 GMT 2023","3180","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
