"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 22 02:25:12 GMT 2024","Mon Apr 22 02:25:15 GMT 2024","2983","UI","popup","","","","Display button click when clicked on",""
"skipped","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:40 GMT 2024","2","CONTAINER-MYSQL","Retrieve version Mysql","","","","Retrieve version Mysql",""
"passed","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:43 GMT 2024","2691","UI","popup","","","","Redirection to a new page when clicking on link (tabs and windows)",""
"passed","Mon Apr 22 02:27:56 GMT 2024","Mon Apr 22 02:27:59 GMT 2024","3305","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Stop"" to stop the progress bar from filling","","","","Click on ""Stop"" to stop the progress bar from filling",""
"passed","Mon Apr 22 02:27:27 GMT 2024","Mon Apr 22 02:27:30 GMT 2024","3056","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Check suggestions when using autocomplete on input field","","","","Check suggestions when using autocomplete on input field",""
"passed","Mon Apr 22 02:27:23 GMT 2024","Mon Apr 22 02:27:27 GMT 2024","3113","WIDGET_DISPLAY_AND_MENUS","Display information tooltips on hover for designated element","","","","Display information tooltips on hover for designated element",""
"passed","Mon Apr 22 02:22:48 GMT 2024","Mon Apr 22 02:23:04 GMT 2024","16538","ADD_DELETE_UPDATE_WEBTABLE_DATA","Delete the third entry in the web table","","","","Delete the third entry in the web table",""
"passed","Mon Apr 22 02:27:53 GMT 2024","Mon Apr 22 02:27:56 GMT 2024","3317","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Click on ""Start"" to fill up the progress bar","","","","Click on ""Start"" to fill up the progress bar",""
"unknown","Mon Apr 22 02:27:34 GMT 2024","Mon Apr 22 02:27:42 GMT 2024","8143","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by moving the slider","","","","Change input value by moving the slider",""
"passed","Mon Apr 22 02:23:50 GMT 2024","Mon Apr 22 02:23:58 GMT 2024","8861","ALERT_AND_POPUP_DISPLAY","Check different alerts popins are displayed","","","","Check different alerts popins are displayed",""
"unknown","Mon Apr 22 02:25:50 GMT 2024","Mon Apr 22 02:25:50 GMT 2024","1","FRAMES","Check frames nested are displayed properly","","","","Check frames nested are displayed properly",""
"passed","Mon Apr 22 02:25:15 GMT 2024","Mon Apr 22 02:25:31 GMT 2024","15940","UI","popup","","","","Check dynamic elements change properties after 5 seconds",""
"passed","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:40 GMT 2024","199","APIs","petstore","","","","Delete a pet in petstore API",""
"passed","Mon Apr 22 02:22:45 GMT 2024","Mon Apr 22 02:22:48 GMT 2024","3265","ADD_DELETE_UPDATE_WEBTABLE_DATA","Edit the first entry in the web table","","","","Edit the first entry in the web table",""
"unknown","Mon Apr 22 02:25:50 GMT 2024","Mon Apr 22 02:25:50 GMT 2024","1","FRAMES","Check multiple frames are displayed properly","","","","Check multiple frames are displayed properly",""
"passed","Mon Apr 22 02:26:32 GMT 2024","Mon Apr 22 02:26:35 GMT 2024","2978","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page menu and sub-menu contents on hover","","","","Navigate using in-page menu and sub-menu contents on hover",""
"failed","Mon Apr 22 02:26:35 GMT 2024","Mon Apr 22 02:27:09 GMT 2024","34429","WIDGET_DISPLAY_AND_MENUS","Fill all the select fields displayed","","","","Fill all the select fields displayed",""
"passed","Mon Apr 22 02:22:35 GMT 2024","Mon Apr 22 02:22:45 GMT 2024","9586","ADD_DELETE_UPDATE_WEBTABLE_DATA","Add a new entry to web table","","","","Add a new entry to web table",""
"failed","Mon Apr 22 02:26:01 GMT 2024","Mon Apr 22 02:26:06 GMT 2024","5459","WIDGET_DISPLAY_AND_MENUS","Open only the selected accordian section on click","","","","Open only the selected accordian section on click",""
"passed","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:40 GMT 2024","176","APIs","petstore","","","","Create a new pet in petstore API",""
"passed","Mon Apr 22 02:24:04 GMT 2024","Mon Apr 22 02:24:12 GMT 2024","8446","ALERT_AND_POPUP_DISPLAY","Check different modals dialogs popin are displayed","","","","Check different modals dialogs popin are displayed",""
"passed","Mon Apr 22 02:23:04 GMT 2024","Mon Apr 22 02:23:13 GMT 2024","8913","ADD_DELETE_UPDATE_WEBTABLE_DATA","Search Kierra entry in the web table","","","","Search Kierra entry in the web table",""
"passed","Mon Apr 22 02:22:31 GMT 2024","Mon Apr 22 02:22:35 GMT 2024","3984","UI","popup","","","","Check broken links returns an error 500",""
"passed","Mon Apr 22 02:25:41 GMT 2024","Mon Apr 22 02:25:50 GMT 2024","9353","UI","popup","","","","Fill a complete form using external json data",""
"unknown","Mon Apr 22 02:27:32 GMT 2024","Mon Apr 22 02:27:34 GMT 2024","1944","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using calendar module","","","","Checking a date via date picker using calendar module",""
"passed","Mon Apr 22 02:24:47 GMT 2024","Mon Apr 22 02:24:58 GMT 2024","10550","UI","popup","","","","Display checkbox folders and sub-folders when checked",""
"passed","Mon Apr 22 02:24:34 GMT 2024","Mon Apr 22 02:24:40 GMT 2024","6931","BROWSER_WINDOWS_AND_TABS","Redirection to a new window when clicking on ""New Window"" button","","","","Redirection to a new window when clicking on ""New Window"" button",""
"skipped","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:40 GMT 2024","2","CONTAINER-MSSQL","Retrieve version MSSQL","","","","Retrieve version MSSQL",""
"passed","Mon Apr 22 02:24:40 GMT 2024","Mon Apr 22 02:24:47 GMT 2024","6771","BROWSER_WINDOWS_AND_TABS","Opening a new window with text when clicking on ""New Window Message"" button","","","","Opening a new window with text when clicking on ""New Window Message"" button",""
"passed","Mon Apr 22 02:27:59 GMT 2024","Mon Apr 22 02:28:13 GMT 2024","14256","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","The button ""Reset"" is visible after the progress bar is at 100%","","","","The button ""Reset"" is visible after the progress bar is at 100%",""
"passed","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:40 GMT 2024","161","APIs","petstore","","","","Rename a pet in petstore API",""
"passed","Mon Apr 22 02:23:16 GMT 2024","Mon Apr 22 02:23:25 GMT 2024","8430","ADD_DELETE_UPDATE_WEBTABLE_DATA","Download a file online","","","","Download a file online",""
"unknown","Mon Apr 22 02:26:30 GMT 2024","Mon Apr 22 02:26:32 GMT 2024","2029","WIDGET_DISPLAY_AND_MENUS","Navigate using in-page tab contents on click","","","","Navigate using in-page tab contents on click",""
"unknown","Mon Apr 22 02:27:30 GMT 2024","Mon Apr 22 02:27:32 GMT 2024","2032","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Checking a date via date picker using input field","","","","Checking a date via date picker using input field",""
"passed","Mon Apr 22 02:22:28 GMT 2024","Mon Apr 22 02:22:31 GMT 2024","2925","UI","popup","","","","Check API response by clicking on links",""
"passed","Mon Apr 22 02:21:40 GMT 2024","Mon Apr 22 02:21:40 GMT 2024","153","APIs","petstore","","","","Search a pet in petstore API",""
"passed","Mon Apr 22 02:23:13 GMT 2024","Mon Apr 22 02:23:16 GMT 2024","2898","ADD_DELETE_UPDATE_WEBTABLE_DATA","Upload a file and check file path","","","","Upload a file and check file path",""
"passed","Mon Apr 22 02:25:31 GMT 2024","Mon Apr 22 02:25:41 GMT 2024","10184","DRAG_AND_DROP","Drag and drop a draggable element into another","","","","Drag and drop a draggable element into another",""
"passed","Mon Apr 22 02:24:12 GMT 2024","Mon Apr 22 02:24:34 GMT 2024","21205","BROWSER_WINDOWS_AND_TABS","Redirection to a new tab when clicking on ""New Tab"" button","","","","Redirection to a new tab when clicking on ""New Tab"" button",""
"unknown","Mon Apr 22 02:27:42 GMT 2024","Mon Apr 22 02:27:53 GMT 2024","10795","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Change input value by clicking on the slider bar","","","","Change input value by clicking on the slider bar",""
"failed","Mon Apr 22 02:25:07 GMT 2024","Mon Apr 22 02:25:12 GMT 2024","5445","UI","popup","","","","Display radio button text when selected",""
